#tau, F(tau), dF(tau)
1.227204041593327188e+00,1.888652387721233283e-01,3.291253511103715834e-03
1.238064254350790261e+00,1.895389251763982263e-01,3.278548896200445505e-03
1.248924467108253333e+00,1.903198971559270924e-01,3.264863459582106539e-03
1.259784679865716406e+00,1.912013728831912507e-01,3.251614991475586854e-03
1.270644892623179478e+00,1.921631241951453906e-01,3.238860838495916453e-03
1.281505105380642551e+00,1.931978204776926833e-01,3.225420582875112435e-03
1.292365318138105623e+00,1.943236281692357903e-01,3.213241000757391039e-03
1.303225530895568696e+00,1.954949230352287237e-01,3.201144553581827031e-03
1.314085743653031768e+00,1.967649615939038865e-01,3.189721603018704377e-03
1.324945956410494841e+00,1.981398770268427978e-01,3.178011053206759428e-03
1.335806169167957913e+00,1.995881165715313044e-01,3.166911336380263606e-03
1.346666381925420986e+00,2.010454742881326862e-01,3.154616101774364387e-03
1.357526594682884058e+00,2.025985313145878819e-01,3.142399275552106887e-03
1.368386807440347130e+00,2.042539262235973929e-01,3.131307710431117421e-03
1.379247020197810203e+00,2.059864089534177156e-01,3.121680461031174116e-03
1.390107232955273275e+00,2.078076295735018508e-01,3.111079370329128575e-03
1.400967445712736348e+00,2.097344932801492312e-01,3.100589404798825485e-03
1.411827658470199420e+00,2.117589751142721910e-01,3.090724115630231507e-03
1.422687871227662493e+00,2.138698778078516327e-01,3.081643163288787235e-03
1.433548083985125565e+00,2.160579255807738019e-01,3.073616037171752590e-03
1.444408296742588638e+00,2.183055947000566155e-01,3.065394427544870098e-03
1.455268509500051710e+00,2.206703474350409644e-01,3.057832071502221156e-03
1.466128722257514783e+00,2.230808372896789515e-01,3.051755199230497730e-03
1.476988935014977855e+00,2.256002208588947511e-01,3.045343249522794189e-03
1.487849147772440928e+00,2.282742887241270280e-01,3.039812227499985673e-03
1.498709360529904000e+00,2.310612320310785617e-01,3.035835656412661822e-03
1.509569573287367072e+00,2.339701594291653530e-01,3.032238917711689227e-03
1.520429786044830145e+00,2.369860906481910945e-01,3.027940955442061637e-03
1.531289998802293217e+00,2.401206677297638148e-01,3.024347906186129753e-03
1.542150211559756290e+00,2.434159495453158406e-01,3.022989156837654640e-03
1.553010424317219362e+00,2.468648775884660918e-01,3.023241035255747836e-03
1.563870637074682435e+00,2.504701094554587781e-01,3.025079210686077054e-03
1.574730849832145507e+00,2.542142588941635473e-01,3.025283700745001227e-03
1.585591062589608580e+00,2.580561882564048615e-01,3.023255779201659225e-03
1.596451275347071652e+00,2.620419245856415724e-01,3.020847280299999039e-03
1.607311488104534725e+00,2.661914686677268604e-01,3.017790501106280832e-03
1.618171700861997797e+00,2.704999583535586116e-01,3.015839415594746744e-03
1.629031913619460870e+00,2.749827336616980089e-01,3.014588343690313525e-03
1.639892126376923942e+00,2.796361069028419633e-01,3.014547954788091271e-03
1.650752339134387014e+00,2.844593040648094595e-01,3.015120426545710251e-03
1.661612551891850087e+00,2.894621132529370811e-01,3.015939596357962611e-03
1.672472764649313159e+00,2.946153184751580945e-01,3.016886161759953829e-03
1.683332977406776232e+00,2.999408396353137052e-01,3.016928855978153259e-03
1.694193190164239304e+00,3.054567028566571030e-01,3.015879911349609015e-03
1.705053402921702377e+00,3.112148334973266484e-01,3.016791753569338878e-03
1.715913615679165449e+00,3.171512373841703925e-01,3.018594955531841897e-03
1.726773828436628522e+00,3.233472089245287284e-01,3.020814360840712049e-03
1.737634041194091594e+00,3.298164088670238470e-01,3.021876953737829760e-03
1.748494253951554667e+00,3.365067710380152954e-01,3.022650968618787164e-03
1.759354466709017739e+00,3.434200332715509063e-01,3.025129123838073576e-03
1.770214679466480812e+00,3.505913111582996122e-01,3.028065293139948436e-03
1.781074892223943884e+00,3.580595011741355416e-01,3.031241651770828337e-03
1.791935104981406957e+00,3.658422306411923675e-01,3.035111064624343262e-03
1.802795317738870029e+00,3.739238119227205615e-01,3.040254638627724534e-03
1.813655530496333101e+00,3.823207442185551086e-01,3.045885709045677986e-03
1.824515743253796174e+00,3.910800136155448969e-01,3.052646845136570541e-03
1.835375956011259246e+00,4.002224628829237907e-01,3.057934406602965706e-03
1.846236168768722319e+00,4.096983211262178459e-01,3.064467238681771802e-03
1.857096381526185391e+00,4.195695286912787259e-01,3.072019472039744150e-03
1.867956594283648464e+00,4.298630649468097586e-01,3.081110888120777193e-03
1.878816807041111536e+00,4.406474068691819679e-01,3.092002609006140601e-03
1.889677019798574609e+00,4.518827790671509637e-01,3.103738044970157355e-03
1.900537232556037681e+00,4.635756935243552368e-01,3.115847054374054452e-03
1.911397445313500754e+00,4.757194873927207968e-01,3.128517513946950900e-03
1.922257658070963826e+00,4.883903601616627066e-01,3.142024013686325716e-03
1.933117870828426899e+00,5.015877896992180229e-01,3.154903982210504471e-03
1.943978083585889971e+00,5.153356371217534537e-01,3.168992226921840075e-03
1.954838296343353043e+00,5.296743296242779619e-01,3.182372285437224356e-03
1.965698509100816116e+00,5.446748198119667483e-01,3.194845434419821273e-03
1.976558721858279188e+00,5.602808357875800338e-01,3.207727362172375050e-03
1.987418934615742261e+00,5.765757679591890783e-01,3.221553732673277781e-03
1.998279147373205333e+00,5.935437696089278514e-01,3.233813383735446943e-03
2.009139360130668628e+00,6.112966056578571505e-01,3.246490950964278557e-03
2.019999572888131478e+00,6.298663509949259387e-01,3.258837323866679240e-03
2.030859785645594329e+00,6.492273064649320968e-01,3.269686597375493203e-03
2.041719998403057623e+00,6.694063651989757835e-01,3.280681199518235835e-03
2.052580211160520918e+00,6.904878825810433218e-01,3.292363841015591777e-03
2.063440423917983768e+00,7.125405307651139220e-01,3.302954007023289808e-03
2.074300636675446619e+00,7.356363521436297681e-01,3.313946807713674930e-03
2.085160849432909913e+00,7.597289423462884050e-01,3.325157197832554184e-03
2.096021062190373208e+00,7.849574378898329652e-01,3.335818838907631239e-03
2.106881274947836058e+00,8.113677907725898031e-01,3.345115667935126980e-03
2.117741487705298908e+00,8.390137065522548232e-01,3.353563751389201236e-03
2.128601700462762203e+00,8.679105258797469302e-01,3.360591806118340928e-03
2.139461913220225497e+00,8.981364491135132022e-01,3.367226425979143525e-03
2.150322125977688348e+00,9.297319872199828472e-01,3.371369402414820578e-03
2.161182338735151198e+00,9.627723331494417724e-01,3.375388022790000355e-03
2.172042551492614493e+00,9.973418507594670190e-01,3.376375106197595892e-03
