#tau, F(tau), dF(tau)
5.755912761455428406e-01,2.745407065567114779e-01,8.208591416346489728e-03
5.864514889030059130e-01,2.705530924203689014e-01,8.239257903348774087e-03
5.973117016604689855e-01,2.668887898202756959e-01,8.257088570750378484e-03
6.081719144179320580e-01,2.633809879783278740e-01,8.266809877072603743e-03
6.190321271753951304e-01,2.601078129249523863e-01,8.248089535195315264e-03
6.298923399328582029e-01,2.568515738520695257e-01,8.238102555441545807e-03
6.407525526903212754e-01,2.537985954447181669e-01,8.247023469917128674e-03
6.516127654477843478e-01,2.509685892511279159e-01,8.264762568509428919e-03
6.624729782052474203e-01,2.481882302778612159e-01,8.288518312499696186e-03
6.733331909627104928e-01,2.455478371447610553e-01,8.306379082691738025e-03
6.841934037201735652e-01,2.429674877099748109e-01,8.322768541049413091e-03
6.950536164776366377e-01,2.405986692896710244e-01,8.356815211378685465e-03
7.059138292350997101e-01,2.384622972618356262e-01,8.396551127882364782e-03
7.167740419925627826e-01,2.364412544686338991e-01,8.414904950966781844e-03
7.276342547500258551e-01,2.344199071055410866e-01,8.445691376346870297e-03
7.384944675074889275e-01,2.324742244885125708e-01,8.486681856978938593e-03
7.493546802649520000e-01,2.306168603967456709e-01,8.527310465749650403e-03
7.602148930224150725e-01,2.288214080426633212e-01,8.566700879769814300e-03
7.710751057798781449e-01,2.270431053657130660e-01,8.616451478557963020e-03
7.819353185373412174e-01,2.252426447073647697e-01,8.657186764998556563e-03
7.927955312948042899e-01,2.235867136530614863e-01,8.677396733172519638e-03
8.036557440522673623e-01,2.220527045754176754e-01,8.690734021617217003e-03
8.145159568097304348e-01,2.206594452722624999e-01,8.699697961463841861e-03
8.253761695671935072e-01,2.192711078956180171e-01,8.716748185462357135e-03
8.362363823246565797e-01,2.179216654748650506e-01,8.740128938126911010e-03
8.470965950821196522e-01,2.165024901960245218e-01,8.748854022314862117e-03
8.579568078395827246e-01,2.151966351465194049e-01,8.752387128082860651e-03
8.688170205970457971e-01,2.139683747758041876e-01,8.748624312350119711e-03
8.796772333545088696e-01,2.129594561040008271e-01,8.747232697976413396e-03
8.905374461119719420e-01,2.119872279089673461e-01,8.758261971947591679e-03
9.013976588694350145e-01,2.110084346834334434e-01,8.776451790283190668e-03
9.122578716268980870e-01,2.100902375403519984e-01,8.799943005360614037e-03
9.231180843843611594e-01,2.091200877097066091e-01,8.831705248733740660e-03
9.339782971418242319e-01,2.083273863667114700e-01,8.862802544615284647e-03
9.448385098992873043e-01,2.075964563574104471e-01,8.900378311810820675e-03
9.556987226567503768e-01,2.068218534018735622e-01,8.943797150430529003e-03
9.665589354142134493e-01,2.062157007159776401e-01,8.981650301833255315e-03
9.774191481716765217e-01,2.055487071036206370e-01,9.032726108656401187e-03
9.882793609291395942e-01,2.048622712714433802e-01,9.079121169766319818e-03
9.991395736866026667e-01,2.042516190751593186e-01,9.112860695576993977e-03
1.009999786444065739e+00,2.035596682320333639e-01,9.154617538472967914e-03
1.020859999201528812e+00,2.029570517358361137e-01,9.198706504072293524e-03
1.031720211958991884e+00,2.024106080745909364e-01,9.246099408408856024e-03
1.042580424716454957e+00,2.020845127823785448e-01,9.296842908007158651e-03
1.053440637473918029e+00,2.019263660302813290e-01,9.340405997082501174e-03
1.064300850231381101e+00,2.018415833736114662e-01,9.385360424693282855e-03
1.075161062988844174e+00,2.018405694785856130e-01,9.411617574138431835e-03
1.086021275746307246e+00,2.018148737019544170e-01,9.420998270736766211e-03
1.096881488503770319e+00,2.018405694785856130e-01,9.411617574138431835e-03
1.107741701261233391e+00,2.018415833736114662e-01,9.385360424693282855e-03
1.118601914018696464e+00,2.019263660302813290e-01,9.340405997082501174e-03
1.129462126776159536e+00,2.020845127823785448e-01,9.296842908007158651e-03
1.140322339533622609e+00,2.024106080745909364e-01,9.246099408408856024e-03
1.151182552291085681e+00,2.029570517358361137e-01,9.198706504072293524e-03
1.162042765048548754e+00,2.035596682320333639e-01,9.154617538472967914e-03
1.172902977806011826e+00,2.042516190751593186e-01,9.112860695576993977e-03
1.183763190563474899e+00,2.048622712714433802e-01,9.079121169766319818e-03
1.194623403320937971e+00,2.055487071036206370e-01,9.032726108656401187e-03
1.205483616078401043e+00,2.062157007159776401e-01,8.981650301833255315e-03
1.216343828835864116e+00,2.068218534018735622e-01,8.943797150430529003e-03
1.227204041593327188e+00,2.075964563574104471e-01,8.900378311810820675e-03
1.238064254350790261e+00,2.083273863667114700e-01,8.862802544615284647e-03
1.248924467108253333e+00,2.091200877097066091e-01,8.831705248733740660e-03
1.259784679865716406e+00,2.100902375403519984e-01,8.799943005360614037e-03
1.270644892623179478e+00,2.110084346834334434e-01,8.776451790283190668e-03
1.281505105380642551e+00,2.119872279089673461e-01,8.758261971947591679e-03
1.292365318138105623e+00,2.129594561040008271e-01,8.747232697976413396e-03
1.303225530895568696e+00,2.139683747758041876e-01,8.748624312350119711e-03
1.314085743653031768e+00,2.151966351465194049e-01,8.752387128082860651e-03
1.324945956410494841e+00,2.165024901960245218e-01,8.748854022314862117e-03
1.335806169167957913e+00,2.179216654748650506e-01,8.740128938126911010e-03
1.346666381925420986e+00,2.192711078956180171e-01,8.716748185462357135e-03
1.357526594682884058e+00,2.206594452722624999e-01,8.699697961463841861e-03
1.368386807440347130e+00,2.220527045754176754e-01,8.690734021617217003e-03
1.379247020197810203e+00,2.235867136530614863e-01,8.677396733172519638e-03
1.390107232955273275e+00,2.252426447073647697e-01,8.657186764998556563e-03
1.400967445712736348e+00,2.270431053657130660e-01,8.616451478557963020e-03
1.411827658470199420e+00,2.288214080426633212e-01,8.566700879769814300e-03
1.422687871227662493e+00,2.306168603967456709e-01,8.527310465749650403e-03
1.433548083985125565e+00,2.324742244885125708e-01,8.486681856978938593e-03
1.444408296742588638e+00,2.344199071055410866e-01,8.445691376346870297e-03
1.455268509500051710e+00,2.364412544686338991e-01,8.414904950966781844e-03
1.466128722257514783e+00,2.384622972618356262e-01,8.396551127882364782e-03
1.476988935014977855e+00,2.405986692896710244e-01,8.356815211378685465e-03
1.487849147772440928e+00,2.429674877099748109e-01,8.322768541049413091e-03
1.498709360529904000e+00,2.455478371447610553e-01,8.306379082691738025e-03
1.509569573287367072e+00,2.481882302778612159e-01,8.288518312499696186e-03
1.520429786044830145e+00,2.509685892511279159e-01,8.264762568509428919e-03
1.531289998802293217e+00,2.537985954447181669e-01,8.247023469917128674e-03
1.542150211559756290e+00,2.568515738520695257e-01,8.238102555441545807e-03
1.553010424317219362e+00,2.601078129249523863e-01,8.248089535195315264e-03
1.563870637074682435e+00,2.633809879783278740e-01,8.266809877072603743e-03
1.574730849832145507e+00,2.668887898202756959e-01,8.257088570750378484e-03
1.585591062589608580e+00,2.705530924203689014e-01,8.239257903348774087e-03
1.596451275347071652e+00,2.745407065567114779e-01,8.208591416346489728e-03
1.607311488104534725e+00,2.785773558033557418e-01,8.167266677222714821e-03
1.618171700861997797e+00,2.828225085883853129e-01,8.126065927475160933e-03
1.629031913619460870e+00,2.871591045898867489e-01,8.103653788581606857e-03
1.639892126376923942e+00,2.917623309001912690e-01,8.085903499510318712e-03
1.650752339134387014e+00,2.966011011606416448e-01,8.082146755882622241e-03
1.661612551891850087e+00,3.016720252851772810e-01,8.084082963782593043e-03
1.672472764649313159e+00,3.067852913678624227e-01,8.098689415018754667e-03
1.683332977406776232e+00,3.119592546816724044e-01,8.113318446365168357e-03
1.694193190164239304e+00,3.174175027614591360e-01,8.122066276759230818e-03
1.705053402921702377e+00,3.230391918433005438e-01,8.134323436473057944e-03
1.715913615679165449e+00,3.289721314455255063e-01,8.137617115686350891e-03
1.726773828436628522e+00,3.350771979913576004e-01,8.140554783829009877e-03
1.737634041194091594e+00,3.413478521388477738e-01,8.134583296725570248e-03
1.748494253951554667e+00,3.477785098390645535e-01,8.129550392955282173e-03
1.759354466709017739e+00,3.545263472985106246e-01,8.146766877915963614e-03
1.770214679466480812e+00,3.615254541155946688e-01,8.166138746981459196e-03
1.781074892223943884e+00,3.687252398987617696e-01,8.208672930052509156e-03
1.791935104981406957e+00,3.762379282972955763e-01,8.258792144246615563e-03
1.802795317738870029e+00,3.839975800099845182e-01,8.314260792569756753e-03
1.813655530496333101e+00,3.921881563751091759e-01,8.380014792004021260e-03
1.824515743253796174e+00,4.008011881982715963e-01,8.442987596505888842e-03
1.835375956011259246e+00,4.099010220904766855e-01,8.506822709798363136e-03
1.846236168768722319e+00,4.193636915232331619e-01,8.574019891267024157e-03
1.857096381526185391e+00,4.292113143395765995e-01,8.644577141612722060e-03
1.867956594283648464e+00,4.394517022675339391e-01,8.726213401018194371e-03
1.878816807041111536e+00,4.501260019448319882e-01,8.803221041551539949e-03
1.889677019798574609e+00,4.612873806458708259e-01,8.877677593289940230e-03
1.900537232556037681e+00,4.728480798558171716e-01,8.957674641808991908e-03
1.911397445313500754e+00,4.847602305640635323e-01,9.024142751475632343e-03
1.922257658070963826e+00,4.972676492371793655e-01,9.065155522508581629e-03
1.933117870828426899e+00,5.101899299929969489e-01,9.108556922236245995e-03
1.943978083585889971e+00,5.235562132823797787e-01,9.158757383854668546e-03
1.954838296343353043e+00,5.375938588434471255e-01,9.213329141837846292e-03
1.965698509100816116e+00,5.522939399044750619e-01,9.264575053124101192e-03
1.976558721858279188e+00,5.675183162785567559e-01,9.325719519718996681e-03
1.987418934615742261e+00,5.835018294945016892e-01,9.381189963189557474e-03
1.998279147373205333e+00,6.001941942123069085e-01,9.447806998098917317e-03
2.009139360130668628e+00,6.177725410237943082e-01,9.513852881136604378e-03
2.019999572888131478e+00,6.360734827123146751e-01,9.574931324167961638e-03
2.030859785645594329e+00,6.551203637492504228e-01,9.634852782971324234e-03
2.041719998403057623e+00,6.750808179899562278e-01,9.701318717126938135e-03
2.052580211160520918e+00,6.958264428141651692e-01,9.754227029622445852e-03
2.063440423917983768e+00,7.174291180006751034e-01,9.772575936819061920e-03
2.074300636675446619e+00,7.401149589983823107e-01,9.810599366160634507e-03
2.085160849432909913e+00,7.638652934412495377e-01,9.853543156230316208e-03
2.096021062190373208e+00,7.887568257391966986e-01,9.895203406697255719e-03
2.106881274947836058e+00,8.149091762388697147e-01,9.926553137810312927e-03
2.117741487705298908e+00,8.423554590889785754e-01,9.955163545524428961e-03
2.128601700462762203e+00,8.709950714988251574e-01,9.983226228479264580e-03
2.139461913220225497e+00,9.010433878916161987e-01,1.000014774199880704e-02
2.150322125977688348e+00,9.325318125218351462e-01,9.995284589505113240e-03
2.161182338735151198e+00,9.654993197390536741e-01,1.000079301547336305e-02
2.172042551492614493e+00,1.000053560630348448e+00,1.000001074534182313e-02
