#tau, F(tau), dF(tau)
0.000000000000000000e+00,1.015914092011326764e+00,1.082835328534895560e-03
2.715053189365767561e-01,9.813695455784569033e-01,1.081307094274671938e-03
5.430106378731535122e-01,9.484281346684969582e-01,1.080167775973480933e-03
8.145159568097302127e-01,9.170042497320373132e-01,1.079074236251291712e-03
1.086021275746307024e+00,8.870056881070205179e-01,1.075699469025837539e-03
1.357526594682883836e+00,8.583602619376372589e-01,1.071971546149118023e-03
1.629031913619460425e+00,8.310034529072799492e-01,1.068534063161869071e-03
1.900537232556037237e+00,8.048609875836889582e-01,1.066594336440122642e-03
2.172042551492614049e+00,7.798755126145083816e-01,1.065361580097770730e-03
2.443547870429190638e+00,7.559846288979089612e-01,1.064269504376045119e-03
2.715053189365767672e+00,7.331314876564821725e-01,1.063902599461006258e-03
2.986558508302344261e+00,7.112642522239640552e-01,1.063103036401284035e-03
3.258063827238920851e+00,6.903420856679453044e-01,1.062229146994118738e-03
3.529569146175497885e+00,6.703067600394940762e-01,1.061276823246872251e-03
3.801074465112074474e+00,6.511147809781434592e-01,1.060602913506698570e-03
4.072579784048651064e+00,6.327270271063043516e-01,1.059592261807190553e-03
4.344085102985228097e+00,6.151022578316086564e-01,1.057925412826943778e-03
4.615590421921805131e+00,5.982081130807623826e-01,1.056024038655355851e-03
4.887095740858381276e+00,5.820281773488098498e-01,1.053854318523574822e-03
5.158601059794958310e+00,5.665119258643499522e-01,1.052441787649361629e-03
5.430106378731535344e+00,5.516184544183138083e-01,1.051385328746160018e-03
5.701611697668111489e+00,5.373277818427831809e-01,1.049406808694816314e-03
5.973117016604688523e+00,5.236049579130671594e-01,1.047795722960721040e-03
6.244622335541265556e+00,5.104398574918885823e-01,1.047431430623009183e-03
6.516127654477841702e+00,4.978048971487881169e-01,1.047471891672253734e-03
6.787632973414418736e+00,4.856708115368167933e-01,1.046527527099759243e-03
7.059138292350995769e+00,4.740207814910605832e-01,1.046162251881083268e-03
7.330643611287572803e+00,4.628275263260295813e-01,1.045713412304677360e-03
7.602148930224148948e+00,4.520597287566546774e-01,1.045348912245933938e-03
7.873654249160725982e+00,4.417173887829358159e-01,1.044545403996113061e-03
8.145159568097302127e+00,4.317619905172200290e-01,1.043114897512597596e-03
8.416664887033880049e+00,4.221946776627225062e-01,1.041474211310203409e-03
8.688170205970456195e+00,4.129834601677772055e-01,1.040270332360395539e-03
8.959675524907032340e+00,4.041218794730568886e-01,1.039948995807338673e-03
9.231180843843610262e+00,3.956052934890456618e-01,1.039165187412989522e-03
9.502686162780186407e+00,3.873934034966101669e-01,1.039258032079011908e-03
9.774191481716762553e+00,3.794809282779676440e-01,1.039397649582249599e-03
1.004569680065334047e+01,3.718708078231451331e-01,1.039905657349542894e-03
1.031720211958991662e+01,3.645401613401940133e-01,1.040685787989519950e-03
1.058870743852649277e+01,3.574785777660327013e-01,1.041780300977986204e-03
1.086021275746307069e+01,3.506723259344257104e-01,1.042015469066029810e-03
1.113171807639964683e+01,3.441335089164446748e-01,1.041452299068533179e-03
1.140322339533622298e+01,3.378407764641486177e-01,1.041185333956689369e-03
1.167472871427280090e+01,3.317969272865790020e-01,1.044036813851904845e-03
1.194623403320937705e+01,3.259732207947310112e-01,1.047379260637407465e-03
1.221773935214595319e+01,3.203619773579055030e-01,1.051069475072028987e-03
1.248924467108253111e+01,3.149543601868568521e-01,1.054825465703194661e-03
1.276074999001910726e+01,3.097508334905364480e-01,1.058075193421776977e-03
1.303225530895568340e+01,3.047349952193205147e-01,1.059832694631564209e-03
1.330376062789226133e+01,2.998982776906020109e-01,1.060698880003409662e-03
1.357526594682883747e+01,2.952423661847057845e-01,1.060964777465601191e-03
