#tau, F(tau), dF(tau)
1.585591062589608580e+00,8.134585937874343198e-02,4.006709030551261833e-03
1.596451275347071652e+00,8.372409748370265858e-02,4.011388143875116094e-03
1.607311488104534725e+00,8.628874124047623828e-02,4.010779879918133055e-03
1.618171700861997797e+00,8.887794212731728316e-02,4.000643188673550649e-03
1.629031913619460870e+00,9.159871705614176796e-02,3.984406009891687528e-03
1.639892126376923942e+00,9.451074127689486348e-02,3.968744237591198196e-03
1.650752339134387014e+00,9.753529735779782606e-02,3.951408515967846577e-03
1.661612551891850087e+00,1.007426365039878480e-01,3.920142923095009876e-03
1.672472764649313159e+00,1.039750693860097552e-01,3.900863618617282039e-03
1.683332977406776232e+00,1.075085168930345059e-01,3.894571726336461346e-03
1.694193190164239304e+00,1.111855385269500396e-01,3.885035755463147993e-03
1.705053402921702377e+00,1.151221237673023950e-01,3.875157612926051227e-03
1.715913615679165449e+00,1.193155756152810970e-01,3.873813062244917376e-03
1.726773828436628522e+00,1.237841405083693891e-01,3.878503871534796747e-03
1.737634041194091594e+00,1.285333680178639970e-01,3.880988272837829732e-03
1.748494253951554667e+00,1.333948537728550932e-01,3.884211689571408048e-03
1.759354466709017739e+00,1.387704711434940563e-01,3.876107082023880906e-03
1.770214679466480812e+00,1.444944584737739846e-01,3.870065490817660610e-03
1.781074892223943884e+00,1.505708496164047672e-01,3.876242834538296336e-03
1.791935104981406957e+00,1.569991790105422502e-01,3.884557666903546997e-03
1.802795317738870029e+00,1.637970900868900848e-01,3.888769714893659715e-03
1.813655530496333101e+00,1.708406796229306190e-01,3.888166897576148147e-03
1.824515743253796174e+00,1.784786634958005769e-01,3.890720378822922973e-03
1.835375956011259246e+00,1.864371808384544249e-01,3.890508121421311361e-03
1.846236168768722319e+00,1.949670149398534946e-01,3.897826525222611565e-03
1.857096381526185391e+00,2.041023928881663396e-01,3.905188238609883129e-03
1.867956594283648464e+00,2.136919581295852189e-01,3.914411252933361340e-03
1.878816807041111536e+00,2.238057113950465693e-01,3.925374541076184429e-03
1.889677019798574609e+00,2.344728092777322859e-01,3.935838243420304410e-03
1.900537232556037681e+00,2.457888827290315992e-01,3.946977898061687466e-03
1.911397445313500754e+00,2.578715181309695903e-01,3.957752617919143949e-03
1.922257658070963826e+00,2.706915923579864547e-01,3.978828527729635391e-03
1.933117870828426899e+00,2.844693729079513789e-01,4.007388127924837139e-03
1.943978083585889971e+00,2.990812974846401850e-01,4.036643152892799465e-03
1.954838296343353043e+00,3.147159775360868217e-01,4.072809648130336878e-03
1.965698509100816116e+00,3.314270703808466778e-01,4.110654661853035095e-03
1.976558721858279188e+00,3.492017918364324625e-01,4.145403407641847990e-03
1.987418934615742261e+00,3.681539147377391186e-01,4.178778321967887427e-03
1.998279147373205333e+00,3.885337241391725871e-01,4.215635263279387569e-03
2.009139360130668628e+00,4.103573348541676991e-01,4.252137287671452215e-03
2.019999572888131478e+00,4.336655678294172311e-01,4.281487423446754710e-03
2.030859785645594329e+00,4.585378119588587875e-01,4.321324912531437218e-03
2.041719998403057623e+00,4.850638740843361552e-01,4.366955383072908085e-03
2.052580211160520918e+00,5.135253838818648608e-01,4.410697154909323098e-03
2.063440423917983768e+00,5.440311925702399076e-01,4.439374314700871536e-03
2.074300636675446619e+00,5.766532424105038634e-01,4.484860992647682169e-03
2.085160849432909913e+00,6.117043786501898950e-01,4.528941899224731872e-03
2.096021062190373208e+00,6.493058071562215483e-01,4.571910418786817067e-03
2.106881274947836058e+00,6.895642947354340135e-01,4.622308016202074724e-03
2.117741487705298908e+00,7.329974777381724760e-01,4.665521037706324772e-03
2.128601700462762203e+00,7.796454186255641350e-01,4.705070474888652272e-03
2.139461913220225497e+00,8.297563110814747400e-01,4.747843519283409530e-03
2.150322125977688348e+00,8.836251737285414354e-01,4.777453095792514627e-03
2.161182338735151198e+00,9.416636035985157527e-01,4.792324446493754012e-03
2.172042551492614493e+00,1.004235550406359145e+00,4.798260275369662341e-03
