#tau, F(tau), dF(tau)
1.968413562290182384e+00,4.268702882669381249e-01,1.799875923443252463e-03
2.036289892024326420e+00,4.169486194831153458e-01,1.794211862471788632e-03
2.104166221758470900e+00,4.074012375032697308e-01,1.785190070413531643e-03
2.172042551492614937e+00,3.982201924346976396e-01,1.775449832010283927e-03
2.239918881226758973e+00,3.893864653414521038e-01,1.764244155267847072e-03
2.307795210960903454e+00,3.808838749263425139e-01,1.753651927142154234e-03
2.375671540695047490e+00,3.727276228255608226e-01,1.745319542832433467e-03
2.443547870429191970e+00,3.648784662967901604e-01,1.738012631621578975e-03
2.511424200163336007e+00,3.573350653439518188e-01,1.731363781955749370e-03
2.579300529897480043e+00,3.500792680873854312e-01,1.728078570332942411e-03
2.647176859631624524e+00,3.430942288620967284e-01,1.725328624265393216e-03
2.715053189365768560e+00,3.363790243094432197e-01,1.722867959154600684e-03
2.782929519099913040e+00,3.299187117840720052e-01,1.722487663596699485e-03
2.850805848834057077e+00,3.237271754470379959e-01,1.723315842370888324e-03
2.918682178568201113e+00,3.177578757706527313e-01,1.723975935981855809e-03
2.986558508302345594e+00,3.120081890651139611e-01,1.726130283020235702e-03
3.054434838036489630e+00,3.064626209219781794e-01,1.727539331805699827e-03
3.122311167770634110e+00,3.011286933360419749e-01,1.728883310852317263e-03
3.190187497504778147e+00,2.959729064053277514e-01,1.728270712380079472e-03
3.258063827238922627e+00,2.910002823000142347e-01,1.727647844876349127e-03
3.325940156973066664e+00,2.862067672504509108e-01,1.727705626836970303e-03
3.393816486707210700e+00,2.815755944149415657e-01,1.727032343868750621e-03
3.461692816441355181e+00,2.771283951587630856e-01,1.726056641912936118e-03
3.529569146175499217e+00,2.728488192776565846e-01,1.725368046881779185e-03
3.597445475909643697e+00,2.687207980791438966e-01,1.723395226320532806e-03
3.665321805643787734e+00,2.647415389663541063e-01,1.723124776773475976e-03
3.733198135377931770e+00,2.609134291591931332e-01,1.722749255186722429e-03
3.801074465112076251e+00,2.572237218042022211e-01,1.722491088284891590e-03
3.868950794846220287e+00,2.536753896657926166e-01,1.723325318973329247e-03
3.936827124580364767e+00,2.502381420762936903e-01,1.722687103241366067e-03
4.004703454314508804e+00,2.469298268826410070e-01,1.719564009691261714e-03
4.072579784048652840e+00,2.437412780612351060e-01,1.718042989503166173e-03
4.140456113782796876e+00,2.406647934497388452e-01,1.718253257601350505e-03
4.208332443516941801e+00,2.377198198820060504e-01,1.717569740646617557e-03
4.276208773251085837e+00,2.348745014848621082e-01,1.715661368372323366e-03
4.344085102985229874e+00,2.321439610711995838e-01,1.715052709921555682e-03
4.411961432719373910e+00,2.295299214931204590e-01,1.713088579672309049e-03
4.479837762453517946e+00,2.270024974599192114e-01,1.713796592895279599e-03
4.547714092187662871e+00,2.246087915228469900e-01,1.714124227333847957e-03
4.615590421921806907e+00,2.223071174173253672e-01,1.713787096579473621e-03
4.683466751655950944e+00,2.200940744810359062e-01,1.714402744162642385e-03
4.751343081390094980e+00,2.179659467584650623e-01,1.710519144710413979e-03
4.819219411124239016e+00,2.159290964158707971e-01,1.706293811458563106e-03
4.887095740858383941e+00,2.139661485461099577e-01,1.702531385013055041e-03
4.954972070592527977e+00,2.121020000511225911e-01,1.697990422937069614e-03
5.022848400326672014e+00,2.103230032397502280e-01,1.692660929348994373e-03
5.090724730060816050e+00,2.085845779063022210e-01,1.688131072397528777e-03
5.158601059794960086e+00,2.069500754620481886e-01,1.683207566564166174e-03
5.226477389529105011e+00,2.053890813741333088e-01,1.681279115765207466e-03
5.294353719263249047e+00,2.038907518087414161e-01,1.680547594188830417e-03
5.362230048997393084e+00,2.024728670499806593e-01,1.682474275848288431e-03
5.430106378731537120e+00,2.011591078688960976e-01,1.683985346511995135e-03
5.497982708465681156e+00,1.999143528556499017e-01,1.685466089208230260e-03
5.565859038199826081e+00,1.987512700404014121e-01,1.686667117448535256e-03
5.633735367933970117e+00,1.976367085957820569e-01,1.687916588891091732e-03
5.701611697668114154e+00,1.965854309996045157e-01,1.686771492075536021e-03
5.769488027402258190e+00,1.956099926773155473e-01,1.685860838414929242e-03
5.837364357136402226e+00,1.946980183710084744e-01,1.686688722960820322e-03
5.905240686870547151e+00,1.938594398163281940e-01,1.687412719331954792e-03
5.973117016604691187e+00,1.930762402592702542e-01,1.689238681181978903e-03
6.040993346338835224e+00,1.923749831515199071e-01,1.691242041278361074e-03
6.108869676072979260e+00,1.917435860074231391e-01,1.696093931275787252e-03
6.176746005807123296e+00,1.911759006096756530e-01,1.701240955646427357e-03
6.244622335541268221e+00,1.906702153666471611e-01,1.706498798417041768e-03
6.312498665275412257e+00,1.902277351487615675e-01,1.710600964222103691e-03
6.380374995009556294e+00,1.898369517543983531e-01,1.715497401290301408e-03
6.448251324743700330e+00,1.895086189336042115e-01,1.719249075347055369e-03
6.516127654477845255e+00,1.892360817478684620e-01,1.725041403538967724e-03
6.584003984211989291e+00,1.890249816932888516e-01,1.731240659418341755e-03
6.651880313946133327e+00,1.888823790853412510e-01,1.735813719876068157e-03
6.719756643680277364e+00,1.887965742943935876e-01,1.738974200320551281e-03
6.787632973414421400e+00,1.887777805678723386e-01,1.740342468136837429e-03
6.855509303148566325e+00,1.887965742943935876e-01,1.738974200320551281e-03
6.923385632882710361e+00,1.888823790853412510e-01,1.735813719876068157e-03
6.991261962616854397e+00,1.890249816932888516e-01,1.731240659418341755e-03
7.059138292350998434e+00,1.892360817478684620e-01,1.725041403538967724e-03
7.127014622085142470e+00,1.895086189336042115e-01,1.719249075347055369e-03
7.194890951819287395e+00,1.898369517543983531e-01,1.715497401290301408e-03
7.262767281553431431e+00,1.902277351487615675e-01,1.710600964222103691e-03
7.330643611287575467e+00,1.906702153666471611e-01,1.706498798417041768e-03
7.398519941021719504e+00,1.911759006096756530e-01,1.701240955646427357e-03
7.466396270755863540e+00,1.917435860074231391e-01,1.696093931275787252e-03
7.534272600490008465e+00,1.923749831515199071e-01,1.691242041278361074e-03
7.602148930224152501e+00,1.930762402592702542e-01,1.689238681181978903e-03
7.670025259958296537e+00,1.938594398163281940e-01,1.687412719331954792e-03
7.737901589692440574e+00,1.946980183710084744e-01,1.686688722960820322e-03
7.805777919426584610e+00,1.956099926773155473e-01,1.685860838414929242e-03
7.873654249160729535e+00,1.965854309996045157e-01,1.686771492075536021e-03
7.941530578894873571e+00,1.976367085957820569e-01,1.687916588891091732e-03
8.009406908629017607e+00,1.987512700404014121e-01,1.686667117448535256e-03
8.077283238363161644e+00,1.999143528556499017e-01,1.685466089208230260e-03
8.145159568097305680e+00,2.011591078688960976e-01,1.683985346511995135e-03
8.213035897831449716e+00,2.024728670499806593e-01,1.682474275848288431e-03
8.280912227565593753e+00,2.038907518087414161e-01,1.680547594188830417e-03
8.348788557299737789e+00,2.053890813741333088e-01,1.681279115765207466e-03
8.416664887033883602e+00,2.069500754620481886e-01,1.683207566564166174e-03
8.484541216768027638e+00,2.085845779063022210e-01,1.688131072397528777e-03
8.552417546502171675e+00,2.103230032397502280e-01,1.692660929348994373e-03
8.620293876236315711e+00,2.121020000511225911e-01,1.697990422937069614e-03
8.688170205970459747e+00,2.139661485461099577e-01,1.702531385013055041e-03
8.756046535704603784e+00,2.159290964158707971e-01,1.706293811458563106e-03
8.823922865438747820e+00,2.179659467584650623e-01,1.710519144710413979e-03
8.891799195172891856e+00,2.200940744810359062e-01,1.714402744162642385e-03
8.959675524907035893e+00,2.223071174173253672e-01,1.713787096579473621e-03
9.027551854641181706e+00,2.246087915228469900e-01,1.714124227333847957e-03
9.095428184375325742e+00,2.270024974599192114e-01,1.713796592895279599e-03
9.163304514109469778e+00,2.295299214931204590e-01,1.713088579672309049e-03
9.231180843843613815e+00,2.321439610711995838e-01,1.715052709921555682e-03
9.299057173577757851e+00,2.348745014848621082e-01,1.715661368372323366e-03
9.366933503311901887e+00,2.377198198820060504e-01,1.717569740646617557e-03
9.434809833046045924e+00,2.406647934497388452e-01,1.718253257601350505e-03
9.502686162780189960e+00,2.437412780612351060e-01,1.718042989503166173e-03
9.570562492514333996e+00,2.469298268826410070e-01,1.719564009691261714e-03
9.638438822248478033e+00,2.502381420762936903e-01,1.722687103241366067e-03
9.706315151982623846e+00,2.536753896657926166e-01,1.723325318973329247e-03
9.774191481716767882e+00,2.572237218042022211e-01,1.722491088284891590e-03
9.842067811450911918e+00,2.609134291591931332e-01,1.722749255186722429e-03
9.909944141185055955e+00,2.647415389663541063e-01,1.723124776773475976e-03
9.977820470919199991e+00,2.687207980791438966e-01,1.723395226320532806e-03
1.004569680065334403e+01,2.728488192776565846e-01,1.725368046881779185e-03
1.011357313038748806e+01,2.771283951587630856e-01,1.726056641912936118e-03
1.018144946012163210e+01,2.815755944149415657e-01,1.727032343868750621e-03
1.024932578985577614e+01,2.862067672504509108e-01,1.727705626836970303e-03
1.031720211958992017e+01,2.910002823000142347e-01,1.727647844876349127e-03
1.038507844932406599e+01,2.959729064053277514e-01,1.728270712380079472e-03
1.045295477905821002e+01,3.011286933360419749e-01,1.728883310852317263e-03
1.052083110879235406e+01,3.064626209219781794e-01,1.727539331805699827e-03
1.058870743852649809e+01,3.120081890651139611e-01,1.726130283020235702e-03
1.065658376826064213e+01,3.177578757706527313e-01,1.723975935981855809e-03
1.072446009799478617e+01,3.237271754470379959e-01,1.723315842370888324e-03
1.079233642772893020e+01,3.299187117840720052e-01,1.722487663596699485e-03
1.086021275746307424e+01,3.363790243094432197e-01,1.722867959154600684e-03
1.092808908719721828e+01,3.430942288620967284e-01,1.725328624265393216e-03
1.099596541693136231e+01,3.500792680873854312e-01,1.728078570332942411e-03
1.106384174666550813e+01,3.573350653439518188e-01,1.731363781955749370e-03
1.113171807639965216e+01,3.648784662967901604e-01,1.738012631621578975e-03
1.119959440613379620e+01,3.727276228255608226e-01,1.745319542832433467e-03
1.126747073586794023e+01,3.808838749263425139e-01,1.753651927142154234e-03
1.133534706560208427e+01,3.893864653414521038e-01,1.764244155267847072e-03
1.140322339533622831e+01,3.982201924346976396e-01,1.775449832010283927e-03
1.147109972507037234e+01,4.074012375032697308e-01,1.785190070413531643e-03
1.153897605480451638e+01,4.169486194831153458e-01,1.794211862471788632e-03
1.160685238453866042e+01,4.268702882669381249e-01,1.799875923443252463e-03
1.167472871427280445e+01,4.371952170472725996e-01,1.805480913705842039e-03
1.174260504400695027e+01,4.479329209223273933e-01,1.811461817847129100e-03
1.181048137374109430e+01,4.591112808189246608e-01,1.817625829740958463e-03
1.187835770347523834e+01,4.707334947109003132e-01,1.822496584115272265e-03
1.194623403320938237e+01,4.828445707018527711e-01,1.826172165537251263e-03
1.201411036294352641e+01,4.954720519044666927e-01,1.830294858765531231e-03
1.208198669267767045e+01,5.086249354352727625e-01,1.832358167001363770e-03
1.214986302241181448e+01,5.223422500876349073e-01,1.832079052458878950e-03
1.221773935214595852e+01,5.366267434165374883e-01,1.833277540944184972e-03
1.228561568188010256e+01,5.515381634824496615e-01,1.835339877290906004e-03
1.235349201161424659e+01,5.670907547815058347e-01,1.838307665086983062e-03
1.242136834134839241e+01,5.833389504317436636e-01,1.843293036495280944e-03
1.248924467108253644e+01,6.003071743953100059e-01,1.847472683436652933e-03
1.255712100081668048e+01,6.180125876303951271e-01,1.851815728079220973e-03
1.262499733055082451e+01,6.364843772784862796e-01,1.857566860837349268e-03
1.269287366028496855e+01,6.557571467677437704e-01,1.862728669854528960e-03
1.276074999001911259e+01,6.758825478798056174e-01,1.867652140796926879e-03
1.282862631975325662e+01,6.968947336239811330e-01,1.872069581114479530e-03
1.289650264948740066e+01,7.188238370213441142e-01,1.876908336026758117e-03
1.296437897922154470e+01,7.417407427384319352e-01,1.882888350203062392e-03
1.303225530895569051e+01,7.656832296562979812e-01,1.889103683339903809e-03
1.310013163868983455e+01,7.907192772398967673e-01,1.895606874119325300e-03
1.316800796842397858e+01,8.169044784358034939e-01,1.902781977557954163e-03
1.323588429815812262e+01,8.443417989931567558e-01,1.908138286175471319e-03
1.330376062789226665e+01,8.730660562890689702e-01,1.913163871957418872e-03
1.337163695762641069e+01,9.031328320096465578e-01,1.916265736033857022e-03
1.343951328736055473e+01,9.346175600518118465e-01,1.917389832811723042e-03
1.350738961709469876e+01,9.675956743124891624e-01,1.917665898302297603e-03
1.357526594682884280e+01,1.002168372646828898e+00,1.917070049819470700e-03
