#tau, F(tau), dF(tau)
4.669891485709121159e-01,9.469565565993610934e-02,2.403044978066141285e-02
4.778493613283751884e-01,9.290849147912207118e-02,2.446181353634306610e-02
4.887095740858382609e-01,9.086777987557054237e-02,2.486250581828816295e-02
4.995697868433013333e-01,8.868938264440248687e-02,2.525134430010248301e-02
5.104299996007644058e-01,8.631447928816735060e-02,2.559772411350502361e-02
5.212902123582274783e-01,8.354038611689647287e-02,2.592423159784159117e-02
5.321504251156905507e-01,8.129456255929869146e-02,2.588705598798902302e-02
5.430106378731536232e-01,7.906110940360534800e-02,2.570024788486039227e-02
5.538708506306166957e-01,7.586227084689527167e-02,2.520327627500675016e-02
5.647310633880797681e-01,7.289345380475763247e-02,2.459873031779321803e-02
5.755912761455428406e-01,7.011154742655550942e-02,2.403712859618579306e-02
5.864514889030059130e-01,6.765363477915586898e-02,2.344637826113015952e-02
5.973117016604689855e-01,6.436827526435051627e-02,2.278776363475119859e-02
6.081719144179320580e-01,6.156221911265272878e-02,2.205493171185353082e-02
6.190321271753951304e-01,5.928268468265527474e-02,2.138546976838293784e-02
6.298923399328582029e-01,5.758154824743094008e-02,2.051641080274462653e-02
6.407525526903212754e-01,5.489472749799075707e-02,2.008857908017436938e-02
6.516127654477843478e-01,5.226355828501940554e-02,1.980111732535914937e-02
6.624729782052474203e-01,5.042999058856768857e-02,1.969722399909058091e-02
6.733331909627104928e-01,4.828390835975724521e-02,1.970514238850542763e-02
6.841934037201735652e-01,4.607095036376235297e-02,1.977283767431335659e-02
6.950536164776366377e-01,4.434330919705018609e-02,1.946761799518465993e-02
7.059138292350997101e-01,4.340054865023261488e-02,1.936696896426399334e-02
7.167740419925627826e-01,4.212015004839346488e-02,1.951210552606174806e-02
7.276342547500258551e-01,4.052574589896359297e-02,1.960865888290307113e-02
7.384944675074889275e-01,3.818544836025359462e-02,1.977477580904569293e-02
7.493546802649520000e-01,3.570988963997930032e-02,1.999388811968779919e-02
7.602148930224150725e-01,3.344501413623859193e-02,2.024024936903495026e-02
7.710751057798781449e-01,3.102329010692379818e-02,2.046327200771136043e-02
7.819353185373412174e-01,2.868372753808003106e-02,2.070920038917944267e-02
7.927955312948042899e-01,2.654176480582477390e-02,2.053904472994518005e-02
8.036557440522673623e-01,2.458288875610644894e-02,2.055540395702631917e-02
8.145159568097304348e-01,2.333952209777580972e-02,2.054239382951117757e-02
8.253761695671935072e-01,2.241948872823486955e-02,2.052455877560198372e-02
8.362363823246565797e-01,2.075652185533120170e-02,2.047287790582974845e-02
8.470965950821196522e-01,2.021769082013091454e-02,2.022115092156288180e-02
8.579568078395827246e-01,1.944838392534996990e-02,2.008332931316695810e-02
8.688170205970457971e-01,1.877950254948638001e-02,2.005642866573061067e-02
8.796772333545088696e-01,1.857164238084420271e-02,2.025180881443254186e-02
8.905374461119719420e-01,1.795923799851478764e-02,2.066858579850976152e-02
9.013976588694350145e-01,1.736125582487481334e-02,2.110109294996421678e-02
9.122578716268980870e-01,1.697689751083841792e-02,2.152921712151921116e-02
9.231180843843611594e-01,1.613969390891336828e-02,2.206506072505332733e-02
9.339782971418242319e-01,1.500471717023238276e-02,2.269260655067220286e-02
9.448385098992873043e-01,1.341855674826422651e-02,2.310119173527783523e-02
9.556987226567503768e-01,1.271060322890397477e-02,2.309855193507839508e-02
9.665589354142134493e-01,1.191982910518850185e-02,2.324292825695082124e-02
9.774191481716765217e-01,1.196342331782578733e-02,2.322872435550565884e-02
9.882793609291395942e-01,1.241852429504935844e-02,2.319124327236149821e-02
9.991395736866026667e-01,1.316653653563840121e-02,2.313028886300430575e-02
1.009999786444065739e+00,1.372124979239487501e-02,2.342891285243900446e-02
1.020859999201528812e+00,1.459175802882990702e-02,2.364930640657948030e-02
1.031720211958991884e+00,1.600170283927449671e-02,2.364329876190714164e-02
1.042580424716454957e+00,1.735137935708272114e-02,2.361980749195317919e-02
1.053440637473918029e+00,1.856287314038306338e-02,2.338638421646797166e-02
1.064300850231381101e+00,1.902528181799092305e-02,2.315220534361921503e-02
1.075161062988844174e+00,1.911103848378579995e-02,2.298628060247181679e-02
1.086021275746307246e+00,1.917307879831471606e-02,2.298853354380327521e-02
1.096881488503770319e+00,1.911103848378579995e-02,2.298628060247181679e-02
1.107741701261233391e+00,1.902528181799092305e-02,2.315220534361921503e-02
1.118601914018696464e+00,1.856287314038306338e-02,2.338638421646797166e-02
1.129462126776159536e+00,1.735137935708272114e-02,2.361980749195317919e-02
1.140322339533622609e+00,1.600170283927449671e-02,2.364329876190714164e-02
1.151182552291085681e+00,1.459175802882990702e-02,2.364930640657948030e-02
1.162042765048548754e+00,1.372124979239487501e-02,2.342891285243900446e-02
1.172902977806011826e+00,1.316653653563840121e-02,2.313028886300430575e-02
1.183763190563474899e+00,1.241852429504935844e-02,2.319124327236149821e-02
1.194623403320937971e+00,1.196342331782578733e-02,2.322872435550565884e-02
1.205483616078401043e+00,1.191982910518850185e-02,2.324292825695082124e-02
1.216343828835864116e+00,1.271060322890397477e-02,2.309855193507839508e-02
1.227204041593327188e+00,1.341855674826422651e-02,2.310119173527783523e-02
1.238064254350790261e+00,1.500471717023238276e-02,2.269260655067220286e-02
1.248924467108253333e+00,1.613969390891336828e-02,2.206506072505332733e-02
1.259784679865716406e+00,1.697689751083841792e-02,2.152921712151921116e-02
1.270644892623179478e+00,1.736125582487481334e-02,2.110109294996421678e-02
1.281505105380642551e+00,1.795923799851478764e-02,2.066858579850976152e-02
1.292365318138105623e+00,1.857164238084420271e-02,2.025180881443254186e-02
1.303225530895568696e+00,1.877950254948638001e-02,2.005642866573061067e-02
1.314085743653031768e+00,1.944838392534996990e-02,2.008332931316695810e-02
1.324945956410494841e+00,2.021769082013091454e-02,2.022115092156288180e-02
1.335806169167957913e+00,2.075652185533120170e-02,2.047287790582974845e-02
1.346666381925420986e+00,2.241948872823486955e-02,2.052455877560198372e-02
1.357526594682884058e+00,2.333952209777580972e-02,2.054239382951117757e-02
1.368386807440347130e+00,2.458288875610644894e-02,2.055540395702631917e-02
1.379247020197810203e+00,2.654176480582477390e-02,2.053904472994518005e-02
1.390107232955273275e+00,2.868372753808003106e-02,2.070920038917944267e-02
1.400967445712736348e+00,3.102329010692379818e-02,2.046327200771136043e-02
1.411827658470199420e+00,3.344501413623859193e-02,2.024024936903495026e-02
1.422687871227662493e+00,3.570988963997930032e-02,1.999388811968779919e-02
1.433548083985125565e+00,3.818544836025359462e-02,1.977477580904569293e-02
1.444408296742588638e+00,4.052574589896359297e-02,1.960865888290307113e-02
1.455268509500051710e+00,4.212015004839346488e-02,1.951210552606174806e-02
1.466128722257514783e+00,4.340054865023261488e-02,1.936696896426399334e-02
1.476988935014977855e+00,4.434330919705018609e-02,1.946761799518465993e-02
1.487849147772440928e+00,4.607095036376235297e-02,1.977283767431335659e-02
1.498709360529904000e+00,4.828390835975724521e-02,1.970514238850542763e-02
1.509569573287367072e+00,5.042999058856768857e-02,1.969722399909058091e-02
1.520429786044830145e+00,5.226355828501940554e-02,1.980111732535914937e-02
1.531289998802293217e+00,5.489472749799075707e-02,2.008857908017436938e-02
1.542150211559756290e+00,5.758154824743094008e-02,2.051641080274462653e-02
1.553010424317219362e+00,5.928268468265527474e-02,2.138546976838293784e-02
1.563870637074682435e+00,6.156221911265272878e-02,2.205493171185353082e-02
1.574730849832145507e+00,6.436827526435051627e-02,2.278776363475119859e-02
1.585591062589608580e+00,6.765363477915586898e-02,2.344637826113015952e-02
1.596451275347071652e+00,7.011154742655550942e-02,2.403712859618579306e-02
1.607311488104534725e+00,7.289345380475763247e-02,2.459873031779321803e-02
1.618171700861997797e+00,7.586227084689527167e-02,2.520327627500675016e-02
1.629031913619460870e+00,7.906110940360534800e-02,2.570024788486039227e-02
1.639892126376923942e+00,8.129456255929869146e-02,2.588705598798902302e-02
1.650752339134387014e+00,8.354038611689647287e-02,2.592423159784159117e-02
1.661612551891850087e+00,8.631447928816735060e-02,2.559772411350502361e-02
1.672472764649313159e+00,8.868938264440248687e-02,2.525134430010248301e-02
1.683332977406776232e+00,9.086777987557054237e-02,2.486250581828816295e-02
1.694193190164239304e+00,9.290849147912207118e-02,2.446181353634306610e-02
1.705053402921702377e+00,9.469565565993610934e-02,2.403044978066141285e-02
1.715913615679165449e+00,9.664775853280922757e-02,2.377713558609602026e-02
1.726773828436628522e+00,9.826744885277885477e-02,2.349026646531777660e-02
1.737634041194091594e+00,1.005840280548497556e-01,2.322985520847378402e-02
1.748494253951554667e+00,1.034739066607360120e-01,2.326443192146298439e-02
1.759354466709017739e+00,1.079598847719970833e-01,2.312115832803892865e-02
1.770214679466480812e+00,1.124318270587269381e-01,2.288591146297869194e-02
1.781074892223943884e+00,1.174617080699691118e-01,2.253346928635839228e-02
1.791935104981406957e+00,1.232516975894897421e-01,2.233280266303946937e-02
1.802795317738870029e+00,1.295822278559306262e-01,2.202502715854249074e-02
1.813655530496333101e+00,1.363028534011923587e-01,2.157716374937266798e-02
1.824515743253796174e+00,1.432341041290034478e-01,2.124228144862699147e-02
1.835375956011259246e+00,1.503253072078589991e-01,2.082875831192544311e-02
1.846236168768722319e+00,1.580255693152944341e-01,2.026200804766544947e-02
1.857096381526185391e+00,1.661332987165707598e-01,1.969724199896345090e-02
1.867956594283648464e+00,1.754553892381321423e-01,1.933766734035350168e-02
1.878816807041111536e+00,1.849411737755115304e-01,1.914008367711873132e-02
1.889677019798574609e+00,1.955103840742529742e-01,1.895495340709231827e-02
1.900537232556037681e+00,2.073995620725004874e-01,1.877124379554409930e-02
1.911397445313500754e+00,2.197911921974835259e-01,1.870340528443648065e-02
1.922257658070963826e+00,2.326434288921426508e-01,1.869514754502917334e-02
1.933117870828426899e+00,2.457135984697354503e-01,1.872985398666728377e-02
1.943978083585889971e+00,2.590499607697902551e-01,1.877883338123078824e-02
1.954838296343353043e+00,2.737252281747356575e-01,1.864068431967947498e-02
1.965698509100816116e+00,2.893282757225135171e-01,1.848831055494535441e-02
1.976558721858279188e+00,3.066676084462355290e-01,1.834367609117911954e-02
1.987418934615742261e+00,3.250068056300600694e-01,1.825010723384618005e-02
1.998279147373205333e+00,3.451730042704612700e-01,1.816199851463344908e-02
2.009139360130668628e+00,3.665795266030456023e-01,1.813242823702617204e-02
2.019999572888131478e+00,3.889684268399541400e-01,1.828001812888563338e-02
2.030859785645594329e+00,4.135744543564622844e-01,1.867514235823088814e-02
2.041719998403057623e+00,4.396430146363998759e-01,1.909971230839164688e-02
2.052580211160520918e+00,4.679250368916691438e-01,1.942606122315001030e-02
2.063440423917983768e+00,4.992759878663155515e-01,1.954979324926738732e-02
2.074300636675446619e+00,5.320249469771738404e-01,1.980526534379916520e-02
2.085160849432909913e+00,5.677098911671892845e-01,2.015978818890993771e-02
2.096021062190373208e+00,6.055822584001328002e-01,2.059179680333842258e-02
2.106881274947836058e+00,6.461403009749328019e-01,2.105286629155886033e-02
2.117741487705298908e+00,6.895493393861761300e-01,2.126139520056700635e-02
2.128601700462762203e+00,7.359963041515298343e-01,2.150466368949990881e-02
2.139461913220225497e+00,7.860707747345994090e-01,2.187496374693375170e-02
2.150322125977688348e+00,8.400144321355549337e-01,2.217762061566401835e-02
2.161182338735151198e+00,8.979405189841761503e-01,2.242838169535167625e-02
2.172042551492614493e+00,9.604308259724988472e-01,2.241716938256044234e-02
