#tau, F(tau), dF(tau)
5.755912761455428406e-01,8.636199650590310750e-02,7.999135462091908023e-04
5.864514889030059130e-01,8.390681640060122792e-02,7.986100945272296301e-04
5.973117016604689855e-01,8.156902724751471934e-02,7.970483111991821627e-04
6.081719144179320580e-01,7.939199628255810826e-02,7.959013275707630579e-04
6.190321271753951304e-01,7.734672771990307172e-02,7.952674895352567332e-04
6.298923399328582029e-01,7.542473039198689666e-02,7.946974408541419540e-04
6.407525526903212754e-01,7.358019567243941073e-02,7.946966166202795853e-04
6.516127654477843478e-01,7.181863868044138788e-02,7.946139026038841072e-04
6.624729782052474203e-01,7.013589386185739571e-02,7.949834573149122587e-04
6.733331909627104928e-01,6.852420735668952878e-02,7.961521536503673351e-04
6.841934037201735652e-01,6.702038104791499529e-02,7.979220819670870433e-04
6.950536164776366377e-01,6.563024495814309689e-02,7.998936948006970995e-04
7.059138292350997101e-01,6.428618081555484420e-02,8.018768365430711201e-04
7.167740419925627826e-01,6.300486639561951596e-02,8.040451270307101463e-04
7.276342547500258551e-01,6.179632865262238428e-02,8.066878374862592122e-04
7.384944675074889275e-01,6.063369947325505938e-02,8.095425659695101991e-04
7.493546802649520000e-01,5.952729459029181686e-02,8.125763296011479907e-04
7.602148930224150725e-01,5.845369448692268322e-02,8.166783168176599324e-04
7.710751057798781449e-01,5.743126357258571124e-02,8.208353214497554964e-04
7.819353185373412174e-01,5.651383134704251326e-02,8.254470441640237698e-04
7.927955312948042899e-01,5.562068213221603441e-02,8.302192325299898252e-04
8.036557440522673623e-01,5.478073184109109872e-02,8.351035116455150353e-04
8.145159568097304348e-01,5.396715045845278808e-02,8.401875979418825828e-04
8.253761695671935072e-01,5.322303785114095714e-02,8.458932462135319982e-04
8.362363823246565797e-01,5.248320858741545997e-02,8.517485186483903393e-04
8.470965950821196522e-01,5.179037179887579362e-02,8.576643331651744376e-04
8.579568078395827246e-01,5.117010572627494341e-02,8.639861068669007094e-04
8.688170205970457971e-01,5.061551908106480535e-02,8.706410928754901909e-04
8.796772333545088696e-01,5.009052009060585564e-02,8.779279303492575114e-04
8.905374461119719420e-01,4.962355553410247727e-02,8.859192919766594159e-04
9.013976588694350145e-01,4.920775187564487008e-02,8.942831015963615890e-04
9.122578716268980870e-01,4.881398751016547549e-02,9.036625561248920772e-04
9.231180843843611594e-01,4.846014669520403578e-02,9.136630545698165443e-04
9.339782971418242319e-01,4.813533237224879718e-02,9.239223768409232478e-04
9.448385098992873043e-01,4.785406001969513129e-02,9.337293697626007508e-04
9.556987226567503768e-01,4.759974519353913497e-02,9.436339364166384950e-04
9.665589354142134493e-01,4.739732070472682524e-02,9.540806554240677207e-04
9.774191481716765217e-01,4.722151340017768928e-02,9.643169743671702824e-04
9.882793609291395942e-01,4.706798159089453648e-02,9.747882304377917650e-04
9.991395736866026667e-01,4.691403108610430611e-02,9.848188001185976138e-04
1.009999786444065739e+00,4.681745853570151716e-02,9.950041977499109180e-04
1.020859999201528812e+00,4.671341376581025079e-02,1.004711188879159420e-03
1.031720211958991884e+00,4.660463351983712421e-02,1.013680842645412741e-03
1.042580424716454957e+00,4.651586185808285340e-02,1.021467781422091175e-03
1.053440637473918029e+00,4.645349297031468871e-02,1.028374760229731682e-03
1.064300850231381101e+00,4.641623890266614871e-02,1.034132235473985903e-03
1.075161062988844174e+00,4.640161718018510212e-02,1.038154528513487431e-03
1.086021275746307246e+00,4.641005877678746477e-02,1.039695128644292470e-03
1.096881488503770319e+00,4.640161718018510212e-02,1.038154528513487431e-03
1.107741701261233391e+00,4.641623890266614871e-02,1.034132235473985903e-03
1.118601914018696464e+00,4.645349297031468871e-02,1.028374760229731682e-03
1.129462126776159536e+00,4.651586185808285340e-02,1.021467781422091175e-03
1.140322339533622609e+00,4.660463351983712421e-02,1.013680842645412741e-03
1.151182552291085681e+00,4.671341376581025079e-02,1.004711188879159420e-03
1.162042765048548754e+00,4.681745853570151716e-02,9.950041977499109180e-04
1.172902977806011826e+00,4.691403108610430611e-02,9.848188001185976138e-04
1.183763190563474899e+00,4.706798159089453648e-02,9.747882304377917650e-04
1.194623403320937971e+00,4.722151340017768928e-02,9.643169743671702824e-04
1.205483616078401043e+00,4.739732070472682524e-02,9.540806554240677207e-04
1.216343828835864116e+00,4.759974519353913497e-02,9.436339364166384950e-04
1.227204041593327188e+00,4.785406001969513129e-02,9.337293697626007508e-04
1.238064254350790261e+00,4.813533237224879718e-02,9.239223768409232478e-04
1.248924467108253333e+00,4.846014669520403578e-02,9.136630545698165443e-04
1.259784679865716406e+00,4.881398751016547549e-02,9.036625561248920772e-04
1.270644892623179478e+00,4.920775187564487008e-02,8.942831015963615890e-04
1.281505105380642551e+00,4.962355553410247727e-02,8.859192919766594159e-04
1.292365318138105623e+00,5.009052009060585564e-02,8.779279303492575114e-04
1.303225530895568696e+00,5.061551908106480535e-02,8.706410928754901909e-04
1.314085743653031768e+00,5.117010572627494341e-02,8.639861068669007094e-04
1.324945956410494841e+00,5.179037179887579362e-02,8.576643331651744376e-04
1.335806169167957913e+00,5.248320858741545997e-02,8.517485186483903393e-04
1.346666381925420986e+00,5.322303785114095714e-02,8.458932462135319982e-04
1.357526594682884058e+00,5.396715045845278808e-02,8.401875979418825828e-04
1.368386807440347130e+00,5.478073184109109872e-02,8.351035116455150353e-04
1.379247020197810203e+00,5.562068213221603441e-02,8.302192325299898252e-04
1.390107232955273275e+00,5.651383134704251326e-02,8.254470441640237698e-04
1.400967445712736348e+00,5.743126357258571124e-02,8.208353214497554964e-04
1.411827658470199420e+00,5.845369448692268322e-02,8.166783168176599324e-04
1.422687871227662493e+00,5.952729459029181686e-02,8.125763296011479907e-04
1.433548083985125565e+00,6.063369947325505938e-02,8.095425659695101991e-04
1.444408296742588638e+00,6.179632865262238428e-02,8.066878374862592122e-04
1.455268509500051710e+00,6.300486639561951596e-02,8.040451270307101463e-04
1.466128722257514783e+00,6.428618081555484420e-02,8.018768365430711201e-04
1.476988935014977855e+00,6.563024495814309689e-02,7.998936948006970995e-04
1.487849147772440928e+00,6.702038104791499529e-02,7.979220819670870433e-04
1.498709360529904000e+00,6.852420735668952878e-02,7.961521536503673351e-04
1.509569573287367072e+00,7.013589386185739571e-02,7.949834573149122587e-04
1.520429786044830145e+00,7.181863868044138788e-02,7.946139026038841072e-04
1.531289998802293217e+00,7.358019567243941073e-02,7.946966166202795853e-04
1.542150211559756290e+00,7.542473039198689666e-02,7.946974408541419540e-04
1.553010424317219362e+00,7.734672771990307172e-02,7.952674895352567332e-04
1.563870637074682435e+00,7.939199628255810826e-02,7.959013275707630579e-04
1.574730849832145507e+00,8.156902724751471934e-02,7.970483111991821627e-04
1.585591062589608580e+00,8.390681640060122792e-02,7.986100945272296301e-04
1.596451275347071652e+00,8.636199650590310750e-02,7.999135462091908023e-04
1.607311488104534725e+00,8.893901742475350536e-02,8.013168708195241800e-04
1.618171700861997797e+00,9.161684923676270687e-02,8.029279073437925940e-04
1.629031913619460870e+00,9.439390690160839870e-02,8.040590761077398823e-04
1.639892126376923942e+00,9.735169656638917313e-02,8.048048747186959144e-04
1.650752339134387014e+00,1.004298809728928626e-01,8.056647608500234906e-04
1.661612551891850087e+00,1.036644129894787325e-01,8.063590268383711342e-04
1.672472764649313159e+00,1.070283275036155446e-01,8.070795174040107378e-04
1.683332977406776232e+00,1.106150853289027541e-01,8.078429155728223321e-04
1.694193190164239304e+00,1.144163006606178923e-01,8.084576082219573382e-04
1.705053402921702377e+00,1.184174988411439977e-01,8.088943451218924335e-04
1.715913615679165449e+00,1.226470232514544345e-01,8.091317978206431435e-04
1.726773828436628522e+00,1.271016789690417592e-01,8.097445036085492223e-04
1.737634041194091594e+00,1.318364566831251861e-01,8.105347290638466361e-04
1.748494253951554667e+00,1.368426008580060083e-01,8.111330412023804977e-04
1.759354466709017739e+00,1.421203538323301818e-01,8.120382328699304311e-04
1.770214679466480812e+00,1.476908826776446304e-01,8.125849927555611188e-04
1.781074892223943884e+00,1.535594110194873074e-01,8.135482489770338521e-04
1.791935104981406957e+00,1.597957970159486485e-01,8.150726531562864537e-04
1.802795317738870029e+00,1.664051444821384451e-01,8.165418257372693061e-04
1.813655530496333101e+00,1.734171357496248622e-01,8.179480037368754832e-04
1.824515743253796174e+00,1.808406680942819256e-01,8.198023214118341142e-04
1.835375956011259246e+00,1.887006472059713780e-01,8.220965134954745729e-04
1.846236168768722319e+00,1.970602880005059843e-01,8.240744082492936894e-04
1.857096381526185391e+00,2.059198287939759953e-01,8.268051593886317514e-04
1.867956594283648464e+00,2.153172183117293970e-01,8.297114608612688640e-04
1.878816807041111536e+00,2.252878570734245245e-01,8.330649155440262308e-04
1.889677019798574609e+00,2.358687013079386607e-01,8.372093883112427526e-04
1.900537232556037681e+00,2.471390813062879499e-01,8.411911662519948405e-04
1.911397445313500754e+00,2.591555780934206576e-01,8.451028773452923639e-04
1.922257658070963826e+00,2.719534497070242862e-01,8.495553658613996546e-04
1.933117870828426899e+00,2.855922614768201528e-01,8.540575327911383279e-04
1.943978083585889971e+00,3.000970077997798247e-01,8.585987442579047849e-04
1.954838296343353043e+00,3.155628522635187116e-01,8.638272217458038563e-04
1.965698509100816116e+00,3.320630792903103146e-01,8.695517119804650188e-04
1.976558721858279188e+00,3.496779943206576591e-01,8.757626299190907201e-04
1.987418934615742261e+00,3.685067956358335506e-01,8.821679035773891250e-04
1.998279147373205333e+00,3.885910748919265134e-01,8.886448548603212687e-04
2.009139360130668628e+00,4.100511812946112111e-01,8.956877267863566205e-04
2.019999572888131478e+00,4.330158542681641909e-01,9.032092434729917458e-04
2.030859785645594329e+00,4.575588959065948758e-01,9.108791317845620680e-04
2.041719998403057623e+00,4.838359737979368025e-01,9.186575970658142397e-04
2.052580211160520918e+00,5.119693815822364824e-01,9.266714874128972662e-04
2.063440423917983768e+00,5.421365332567535944e-01,9.350157741390576318e-04
2.074300636675446619e+00,5.744700132550757399e-01,9.430456702153090266e-04
2.085160849432909913e+00,6.091898692446974239e-01,9.513083438910076772e-04
2.096021062190373208e+00,6.464697206273354313e-01,9.596620850553126345e-04
2.106881274947836058e+00,6.865315416763764222e-01,9.679550123256021798e-04
2.117741487705298908e+00,7.296026617860269514e-01,9.760499721606140464e-04
2.128601700462762203e+00,7.759478770690498850e-01,9.834507401938435804e-04
2.139461913220225497e+00,8.258575769584349802e-01,9.898583679974733499e-04
2.150322125977688348e+00,8.796052988095092173e-01,9.949494163327460197e-04
2.161182338735151198e+00,9.375402354893939139e-01,9.983705815937375227e-04
2.172042551492614493e+00,9.999888083337347133e-01,9.994131872680226975e-04
