#tau, F(tau), dF(tau)
6.733331909627104928e-01,6.838469115989018188e-02,1.147186866240724676e-03
6.841934037201735652e-01,6.680890865119019917e-02,1.149857331207457083e-03
6.950536164776366377e-01,6.535084940295463052e-02,1.152092437219435096e-03
7.059138292350997101e-01,6.398314688805011030e-02,1.154196118743488261e-03
7.167740419925627826e-01,6.268281008606019222e-02,1.157600103585143883e-03
7.276342547500258551e-01,6.144359506069353716e-02,1.161260104260795423e-03
7.384944675074889275e-01,6.025835427447121667e-02,1.165131256965638894e-03
7.493546802649520000e-01,5.915047411982661540e-02,1.169282359640215615e-03
7.602148930224150725e-01,5.808035094166643514e-02,1.174623974330286664e-03
7.710751057798781449e-01,5.706125163031382924e-02,1.179502441502526620e-03
7.819353185373412174e-01,5.613486975813627294e-02,1.184727874209744311e-03
7.927955312948042899e-01,5.523080344790449320e-02,1.190048723342329801e-03
8.036557440522673623e-01,5.437544357632264486e-02,1.195733474423362180e-03
8.145159568097304348e-01,5.353655412123278778e-02,1.201138521976856952e-03
8.253761695671935072e-01,5.276987519883880734e-02,1.208123232171782416e-03
8.362363823246565797e-01,5.199054849907376596e-02,1.214177966503163621e-03
8.470965950821196522e-01,5.121466170369567972e-02,1.220370459998287860e-03
8.579568078395827246e-01,5.051954847379568070e-02,1.226659153967613351e-03
8.688170205970457971e-01,4.987729871330390946e-02,1.233746287848718360e-03
8.796772333545088696e-01,4.924768941760183927e-02,1.241181745673133538e-03
8.905374461119719420e-01,4.871277047997858711e-02,1.249586073462150872e-03
9.013976588694350145e-01,4.823753300794003662e-02,1.258033622749692724e-03
9.122578716268980870e-01,4.776386703399656403e-02,1.268573726451697461e-03
9.231180843843611594e-01,4.733845130711152038e-02,1.281147135587603703e-03
9.339782971418242319e-01,4.695471426946191268e-02,1.293644733713410818e-03
9.448385098992873043e-01,4.663573256856295979e-02,1.305090083150074135e-03
9.556987226567503768e-01,4.633762628254878974e-02,1.316810986920735962e-03
9.665589354142134493e-01,4.610836347681743913e-02,1.330094257371336680e-03
9.774191481716765217e-01,4.594730989152273626e-02,1.343532862473777872e-03
9.882793609291395942e-01,4.582383004865625553e-02,1.357869876261148974e-03
9.991395736866026667e-01,4.566866520712451610e-02,1.370876933356615993e-03
1.009999786444065739e+00,4.560605374529706768e-02,1.383744837334456015e-03
1.020859999201528812e+00,4.554652599604416124e-02,1.396488071459920212e-03
1.031720211958991884e+00,4.549839423571450103e-02,1.408220059421325023e-03
1.042580424716454957e+00,4.540890065687048366e-02,1.417685427110328134e-03
1.053440637473918029e+00,4.535524189983645288e-02,1.427714668430434550e-03
1.064300850231381101e+00,4.534139419161554302e-02,1.436305824461760498e-03
1.075161062988844174e+00,4.530808244186834699e-02,1.442339116155135154e-03
1.086021275746307246e+00,4.530897563111745130e-02,1.444409331756760966e-03
1.096881488503770319e+00,4.530808244186834699e-02,1.442339116155135154e-03
1.107741701261233391e+00,4.534139419161554302e-02,1.436305824461760498e-03
1.118601914018696464e+00,4.535524189983645288e-02,1.427714668430434550e-03
1.129462126776159536e+00,4.540890065687048366e-02,1.417685427110328134e-03
1.140322339533622609e+00,4.549839423571450103e-02,1.408220059421325023e-03
1.151182552291085681e+00,4.554652599604416124e-02,1.396488071459920212e-03
1.162042765048548754e+00,4.560605374529706768e-02,1.383744837334456015e-03
1.172902977806011826e+00,4.566866520712451610e-02,1.370876933356615993e-03
1.183763190563474899e+00,4.582383004865625553e-02,1.357869876261148974e-03
1.194623403320937971e+00,4.594730989152273626e-02,1.343532862473777872e-03
1.205483616078401043e+00,4.610836347681743913e-02,1.330094257371336680e-03
1.216343828835864116e+00,4.633762628254878974e-02,1.316810986920735962e-03
1.227204041593327188e+00,4.663573256856295979e-02,1.305090083150074135e-03
1.238064254350790261e+00,4.695471426946191268e-02,1.293644733713410818e-03
1.248924467108253333e+00,4.733845130711152038e-02,1.281147135587603703e-03
1.259784679865716406e+00,4.776386703399656403e-02,1.268573726451697461e-03
1.270644892623179478e+00,4.823753300794003662e-02,1.258033622749692724e-03
1.281505105380642551e+00,4.871277047997858711e-02,1.249586073462150872e-03
1.292365318138105623e+00,4.924768941760183927e-02,1.241181745673133538e-03
1.303225530895568696e+00,4.987729871330390946e-02,1.233746287848718360e-03
1.314085743653031768e+00,5.051954847379568070e-02,1.226659153967613351e-03
1.324945956410494841e+00,5.121466170369567972e-02,1.220370459998287860e-03
1.335806169167957913e+00,5.199054849907376596e-02,1.214177966503163621e-03
1.346666381925420986e+00,5.276987519883880734e-02,1.208123232171782416e-03
1.357526594682884058e+00,5.353655412123278778e-02,1.201138521976856952e-03
1.368386807440347130e+00,5.437544357632264486e-02,1.195733474423362180e-03
1.379247020197810203e+00,5.523080344790449320e-02,1.190048723342329801e-03
1.390107232955273275e+00,5.613486975813627294e-02,1.184727874209744311e-03
1.400967445712736348e+00,5.706125163031382924e-02,1.179502441502526620e-03
1.411827658470199420e+00,5.808035094166643514e-02,1.174623974330286664e-03
1.422687871227662493e+00,5.915047411982661540e-02,1.169282359640215615e-03
1.433548083985125565e+00,6.025835427447121667e-02,1.165131256965638894e-03
1.444408296742588638e+00,6.144359506069353716e-02,1.161260104260795423e-03
1.455268509500051710e+00,6.268281008606019222e-02,1.157600103585143883e-03
1.466128722257514783e+00,6.398314688805011030e-02,1.154196118743488261e-03
1.476988935014977855e+00,6.535084940295463052e-02,1.152092437219435096e-03
1.487849147772440928e+00,6.680890865119019917e-02,1.149857331207457083e-03
1.498709360529904000e+00,6.838469115989018188e-02,1.147186866240724676e-03
1.509569573287367072e+00,7.002272361949976598e-02,1.145872811803955692e-03
1.520429786044830145e+00,7.171583816569654379e-02,1.145268912000625477e-03
1.531289998802293217e+00,7.351222182682974615e-02,1.144833749202007556e-03
1.542150211559756290e+00,7.537522837672362697e-02,1.143610090121814507e-03
1.553010424317219362e+00,7.732729206756992768e-02,1.142518171008527570e-03
1.563870637074682435e+00,7.940782151622548246e-02,1.141918897731292095e-03
1.574730849832145507e+00,8.159409706920334182e-02,1.141895253725748287e-03
1.585591062589608580e+00,8.393944153935338492e-02,1.142939127464294479e-03
1.596451275347071652e+00,8.641249478260754069e-02,1.143832271213917218e-03
1.607311488104534725e+00,8.903279691920325256e-02,1.144436565059452331e-03
1.618171700861997797e+00,9.175273037687367572e-02,1.146566425423351182e-03
1.629031913619460870e+00,9.456257714654481283e-02,1.148167747013294172e-03
1.639892126376923942e+00,9.754176673968348310e-02,1.148843097920323629e-03
1.650752339134387014e+00,1.006270747148098749e-01,1.149687733779151738e-03
1.661612551891850087e+00,1.038722947382407780e-01,1.149731857636573278e-03
1.672472764649313159e+00,1.072405027523449100e-01,1.149443852379350255e-03
1.683332977406776232e+00,1.108340527726642127e-01,1.149364857825714917e-03
1.694193190164239304e+00,1.146754429627169641e-01,1.148903424697672159e-03
1.705053402921702377e+00,1.186904728135613624e-01,1.147498257378933972e-03
1.715913615679165449e+00,1.229711072154087981e-01,1.146824276097644160e-03
1.726773828436628522e+00,1.274647902848292103e-01,1.147188873669568489e-03
1.737634041194091594e+00,1.322368764366897709e-01,1.148424073339788121e-03
1.748494253951554667e+00,1.372271249046376207e-01,1.150124388684363539e-03
1.759354466709017739e+00,1.424738087591848057e-01,1.152033542287880189e-03
1.770214679466480812e+00,1.480251889277185151e-01,1.153225735311081248e-03
1.781074892223943884e+00,1.538655095792878791e-01,1.155434509341364113e-03
1.791935104981406957e+00,1.600694700329887421e-01,1.158950270350630508e-03
1.802795317738870029e+00,1.666124152732178232e-01,1.162294246479553044e-03
1.813655530496333101e+00,1.735602435464651261e-01,1.165400880242356465e-03
1.824515743253796174e+00,1.809332121251805425e-01,1.169023311337416505e-03
1.835375956011259246e+00,1.887371020959366374e-01,1.172635379289632468e-03
1.846236168768722319e+00,1.970862585067824080e-01,1.175933979414292823e-03
1.857096381526185391e+00,2.059211980209679216e-01,1.180850799545083351e-03
1.867956594283648464e+00,2.152785289368322752e-01,1.186017904464836724e-03
1.878816807041111536e+00,2.251681132941854846e-01,1.191197369851016959e-03
1.889677019798574609e+00,2.356820110348974429e-01,1.197417533738932274e-03
1.900537232556037681e+00,2.468900099861378872e-01,1.203727388254327698e-03
1.911397445313500754e+00,2.588903887005757909e-01,1.209088021060577417e-03
1.922257658070963826e+00,2.716787938158245486e-01,1.215717875327435591e-03
1.933117870828426899e+00,2.853118846636956141e-01,1.222746839753196917e-03
1.943978083585889971e+00,2.998241933539271264e-01,1.229786619329984940e-03
1.954838296343353043e+00,3.153101279331234630e-01,1.237820079389894985e-03
1.965698509100816116e+00,3.318332166791079230e-01,1.246976984093640028e-03
1.976558721858279188e+00,3.494747404874691266e-01,1.257655080184564818e-03
1.987418934615742261e+00,3.683282675092373615e-01,1.267731999916574259e-03
1.998279147373205333e+00,3.884050825807512930e-01,1.277517695082096196e-03
2.009139360130668628e+00,4.098588789754938344e-01,1.288227157917652774e-03
2.019999572888131478e+00,4.328091013981804069e-01,1.299254349235851947e-03
2.030859785645594329e+00,4.573199453213717680e-01,1.310755777747222347e-03
2.041719998403057623e+00,4.835565060683030270e-01,1.322026276440176756e-03
2.052580211160520918e+00,5.116648015026324936e-01,1.333439633522127401e-03
2.063440423917983768e+00,5.418468865912451360e-01,1.344780905184315154e-03
2.074300636675446619e+00,5.741517893760548219e-01,1.355416859302495175e-03
2.085160849432909913e+00,6.088835702722575904e-01,1.366450789570463004e-03
2.096021062190373208e+00,6.462109481193223370e-01,1.378140888518926323e-03
2.106881274947836058e+00,6.863405892318633628e-01,1.389958325756369744e-03
2.117741487705298908e+00,7.294820603034717355e-01,1.401403506977846273e-03
2.128601700462762203e+00,7.759328762398215451e-01,1.412859641291785116e-03
2.139461913220225497e+00,8.259346784924334051e-01,1.423403225325624646e-03
2.150322125977688348e+00,8.797499085665265728e-01,1.431318857485944012e-03
2.161182338735151198e+00,9.377242752239792756e-01,1.436177965101333772e-03
2.172042551492614493e+00,1.000193035763893068e+00,1.437614079371671381e-03
