#tau, F(tau), dF(tau)
1.476988935014977855e+00,6.230116793241251283e-02,6.236255288409890164e-03
1.487849147772440928e+00,6.387532024492523219e-02,6.217010780893321605e-03
1.498709360529904000e+00,6.551652056851435535e-02,6.210557913818937417e-03
1.509569573287367072e+00,6.712389537923077465e-02,6.214845288514911706e-03
1.520429786044830145e+00,6.858592245369596330e-02,6.254362146274295049e-03
1.531289998802293217e+00,7.003384290081099417e-02,6.286909571575034078e-03
1.542150211559756290e+00,7.150733903057780727e-02,6.319529701201796225e-03
1.553010424317219362e+00,7.293708040409922766e-02,6.387102817335835701e-03
1.563870637074682435e+00,7.444121571103153034e-02,6.454137287210479773e-03
1.574730849832145507e+00,7.618438645170046153e-02,6.508248320194361808e-03
1.585591062589608580e+00,7.833787884763628029e-02,6.562282073919996003e-03
1.596451275347071652e+00,8.028839557646672009e-02,6.595589284744413604e-03
1.607311488104534725e+00,8.264522715659790297e-02,6.619017059388978587e-03
1.618171700861997797e+00,8.516483946272747352e-02,6.620457895325633675e-03
1.629031913619460870e+00,8.791901931320708630e-02,6.615950292744072689e-03
1.639892126376923942e+00,9.106772688724938669e-02,6.596464483566366437e-03
1.650752339134387014e+00,9.436457043294736724e-02,6.567800166240156563e-03
1.661612551891850087e+00,9.773454885994249663e-02,6.480832054347529687e-03
1.672472764649313159e+00,1.011408581239832127e-01,6.406149556215048717e-03
1.683332977406776232e+00,1.046143743389864045e-01,6.345426561599609196e-03
1.694193190164239304e+00,1.083889681670597432e-01,6.270438305686599871e-03
1.705053402921702377e+00,1.121840627438380755e-01,6.201616587985674979e-03
1.715913615679165449e+00,1.159968563313718420e-01,6.164075909631599841e-03
1.726773828436628522e+00,1.200348344789075872e-01,6.137547360947886305e-03
1.737634041194091594e+00,1.243059942734277418e-01,6.118102287384825401e-03
1.748494253951554667e+00,1.287779369121120066e-01,6.105381961890803989e-03
1.759354466709017739e+00,1.338583979917525313e-01,6.096081281461545633e-03
1.770214679466480812e+00,1.393244401386863895e-01,6.080800651451578366e-03
1.781074892223943884e+00,1.452927177957097082e-01,6.089010008861346288e-03
1.791935104981406957e+00,1.518394679213768972e-01,6.114419426150810230e-03
1.802795317738870029e+00,1.587479204013572953e-01,6.139528646479166206e-03
1.813655530496333101e+00,1.657929944734533867e-01,6.152002225011353465e-03
1.824515743253796174e+00,1.732024526241091877e-01,6.180992101138552131e-03
1.835375956011259246e+00,1.809539995987287653e-01,6.216433094797677028e-03
1.846236168768722319e+00,1.893153109090633390e-01,6.245023163225261152e-03
1.857096381526185391e+00,1.983057027404763750e-01,6.275969891248097191e-03
1.867956594283648464e+00,2.078438338994621493e-01,6.295786472690091326e-03
1.878816807041111536e+00,2.178332422687553893e-01,6.330273047957538091e-03
1.889677019798574609e+00,2.284021490432270873e-01,6.360697144927030672e-03
1.900537232556037681e+00,2.396095463763813216e-01,6.369136738935752932e-03
1.911397445313500754e+00,2.514404642646998478e-01,6.379541902883210762e-03
1.922257658070963826e+00,2.638449473055153871e-01,6.390632046593005752e-03
1.933117870828426899e+00,2.773456868829334288e-01,6.414302760466477314e-03
1.943978083585889971e+00,2.915137235187256204e-01,6.450018643194323394e-03
1.954838296343353043e+00,3.068313348857623080e-01,6.497038735083704095e-03
1.965698509100816116e+00,3.233728516112291396e-01,6.551654634738226027e-03
1.976558721858279188e+00,3.409709545245281914e-01,6.588909251953803739e-03
1.987418934615742261e+00,3.597565669350656359e-01,6.637517869103946692e-03
1.998279147373205333e+00,3.799088102974230718e-01,6.691926079451806196e-03
2.009139360130668628e+00,4.017291799044655498e-01,6.736810772048957945e-03
2.019999572888131478e+00,4.251146887467904256e-01,6.790508035648032924e-03
2.030859785645594329e+00,4.501725704725076382e-01,6.839453552171040340e-03
2.041719998403057623e+00,4.767485492731589058e-01,6.891897664200567937e-03
2.052580211160520918e+00,5.052715356581702899e-01,6.939205670564135842e-03
2.063440423917983768e+00,5.358839806745346879e-01,6.954501224711454391e-03
2.074300636675446619e+00,5.685499444328528940e-01,7.001503145543651850e-03
2.085160849432909913e+00,6.036542574933246863e-01,7.037881549370607337e-03
2.096021062190373208e+00,6.414433212330354905e-01,7.096689085510659960e-03
2.106881274947836058e+00,6.818279562391346138e-01,7.168434161516613022e-03
2.117741487705298908e+00,7.252665345788097406e-01,7.224372913377180051e-03
2.128601700462762203e+00,7.718675743277572110e-01,7.280025777524080574e-03
2.139461913220225497e+00,8.220491566653175264e-01,7.345945670441516966e-03
2.150322125977688348e+00,8.758922165847713437e-01,7.386030545252271311e-03
2.161182338735151198e+00,9.338776036360668664e-01,7.398482728927520402e-03
2.172042551492614493e+00,9.964441184210441893e-01,7.405238171368822529e-03
