#tau, F(tau), dF(tau)
5.647310633880796615e+01,3.150532147889383294e-01,6.109482176564679011e-05
5.755912761455427074e+01,3.108714594446967960e-01,6.111353127856451316e-05
5.864514889030058242e+01,3.068409934299646813e-01,6.113574130039604393e-05
5.973117016604688700e+01,3.029571592421649306e-01,6.115649394535913779e-05
6.081719144179319159e+01,2.992143915849229119e-01,6.118525139336981661e-05
6.190321271753950327e+01,2.956078672013811026e-01,6.121993766626118922e-05
6.298923399328580786e+01,2.921337705307668897e-01,6.125866641945801739e-05
6.407525526903211244e+01,2.887879760261067852e-01,6.129528517216284965e-05
6.516127654477841702e+01,2.855664766740130256e-01,6.134085957517369976e-05
6.624729782052472160e+01,2.824650993855808978e-01,6.139598748741862202e-05
6.733331909627104039e+01,2.794799617843599648e-01,6.145298895476903613e-05
6.841934037201734498e+01,2.766081599581355910e-01,6.151020186213647519e-05
6.950536164776364956e+01,2.738458911952998398e-01,6.156817975263994159e-05
7.059138292350995414e+01,2.711897536783310358e-01,6.163441063955935680e-05
7.167740419925625872e+01,2.686376038445922876e-01,6.171316166577291498e-05
7.276342547500257751e+01,2.661867652121532868e-01,6.179849458784242213e-05
7.384944675074888210e+01,2.638351497910332299e-01,6.188189634987276979e-05
7.493546802649518668e+01,2.615798453170509741e-01,6.196889455652202460e-05
7.602148930224149126e+01,2.594176668024100740e-01,6.206779677374156274e-05
7.710751057798779584e+01,2.573463919833135494e-01,6.217425623086903310e-05
7.819353185373410042e+01,2.553637423808460816e-01,6.227998696410549939e-05
7.927955312948041922e+01,2.534670604656029114e-01,6.239457671306625859e-05
8.036557440522672380e+01,2.516545544209515817e-01,6.251011313983468242e-05
8.145159568097302838e+01,2.499244645531828735e-01,6.263130674040196270e-05
8.253761695671933296e+01,2.482752544228968572e-01,6.275589120700832883e-05
8.362363823246563754e+01,2.467057920182946507e-01,6.288665923790027904e-05
8.470965950821194212e+01,2.452145447547284529e-01,6.301825001927963805e-05
8.579568078395826092e+01,2.437996234831099340e-01,6.314443672037212271e-05
8.688170205970456550e+01,2.424593558840781871e-01,6.326990505644057930e-05
8.796772333545087008e+01,2.411922225433842937e-01,6.340263316187434424e-05
8.905374461119717466e+01,2.399967609043534567e-01,6.353237176225252079e-05
9.013976588694347925e+01,2.388723355755726363e-01,6.366450711173142409e-05
9.122578716268978383e+01,2.378184338751923865e-01,6.378786049670807240e-05
9.231180843843610262e+01,2.368332260815322055e-01,6.391551212243494083e-05
9.339782971418240720e+01,2.359161673898213518e-01,6.403932166999333671e-05
9.448385098992871178e+01,2.350663731347647223e-01,6.416483643936649072e-05
9.556987226567501637e+01,2.342830720449876336e-01,6.429512052181047480e-05
9.665589354142132095e+01,2.335653454048947086e-01,6.443235710227782466e-05
9.774191481716762553e+01,2.329124730185606063e-01,6.456576850102857740e-05
9.882793609291394432e+01,2.323243646205698232e-01,6.469137293360319619e-05
9.991395736866024890e+01,2.317997279057375792e-01,6.481115466423157659e-05
1.009999786444065535e+02,2.313385667288172520e-01,6.493173395527228298e-05
1.020859999201528581e+02,2.309406356706767693e-01,6.504200745908073501e-05
1.031720211958991626e+02,2.306040985850495439e-01,6.514264809751999419e-05
1.042580424716454672e+02,2.303290328881801297e-01,6.523558301958124297e-05
1.053440637473917860e+02,2.301150341524686449e-01,6.531253613470589968e-05
1.064300850231380906e+02,2.299617442073277618e-01,6.537504722525368608e-05
1.075161062988843952e+02,2.298700204135644132e-01,6.541438178888912586e-05
1.086021275746306998e+02,2.298395897263381948e-01,6.542660986533494329e-05
1.096881488503770044e+02,2.298700204135644132e-01,6.541438178888912586e-05
1.107741701261233231e+02,2.299617442073277618e-01,6.537504722525368608e-05
1.118601914018696277e+02,2.301150341524686449e-01,6.531253613470589968e-05
1.129462126776159323e+02,2.303290328881801297e-01,6.523558301958124297e-05
1.140322339533622369e+02,2.306040985850495439e-01,6.514264809751999419e-05
1.151182552291085415e+02,2.309406356706767693e-01,6.504200745908073501e-05
1.162042765048548461e+02,2.313385667288172520e-01,6.493173395527228298e-05
1.172902977806011648e+02,2.317997279057375792e-01,6.481115466423157659e-05
1.183763190563474694e+02,2.323243646205698232e-01,6.469137293360319619e-05
1.194623403320937740e+02,2.329124730185606063e-01,6.456576850102857740e-05
1.205483616078400786e+02,2.335653454048947086e-01,6.443235710227782466e-05
1.216343828835863832e+02,2.342830720449876336e-01,6.429512052181047480e-05
1.227204041593326878e+02,2.350663731347647223e-01,6.416483643936649072e-05
1.238064254350790065e+02,2.359161673898213518e-01,6.403932166999333671e-05
1.248924467108253111e+02,2.368332260815322055e-01,6.391551212243494083e-05
1.259784679865716157e+02,2.378184338751923865e-01,6.378786049670807240e-05
1.270644892623179203e+02,2.388723355755726363e-01,6.366450711173142409e-05
1.281505105380642249e+02,2.399967609043534567e-01,6.353237176225252079e-05
1.292365318138105295e+02,2.411922225433842937e-01,6.340263316187434424e-05
1.303225530895568340e+02,2.424593558840781871e-01,6.326990505644057930e-05
1.314085743653031386e+02,2.437996234831099340e-01,6.314443672037212271e-05
1.324945956410494432e+02,2.452145447547284529e-01,6.301825001927963805e-05
1.335806169167957762e+02,2.467057920182946507e-01,6.288665923790027904e-05
1.346666381925420808e+02,2.482752544228968572e-01,6.275589120700832883e-05
1.357526594682883854e+02,2.499244645531828735e-01,6.263130674040196270e-05
1.368386807440346900e+02,2.516545544209515817e-01,6.251011313983468242e-05
1.379247020197809945e+02,2.534670604656029114e-01,6.239457671306625859e-05
1.390107232955272991e+02,2.553637423808460816e-01,6.227998696410549939e-05
1.400967445712736037e+02,2.573463919833135494e-01,6.217425623086903310e-05
1.411827658470199083e+02,2.594176668024100740e-01,6.206779677374156274e-05
1.422687871227662129e+02,2.615798453170509741e-01,6.196889455652202460e-05
1.433548083985125174e+02,2.638351497910332299e-01,6.188189634987276979e-05
1.444408296742588220e+02,2.661867652121532868e-01,6.179849458784242213e-05
1.455268509500051550e+02,2.686376038445922876e-01,6.171316166577291498e-05
1.466128722257514596e+02,2.711897536783310358e-01,6.163441063955935680e-05
1.476988935014977642e+02,2.738458911952998398e-01,6.156817975263994159e-05
1.487849147772440688e+02,2.766081599581355910e-01,6.151020186213647519e-05
1.498709360529903734e+02,2.794799617843599648e-01,6.145298895476903613e-05
1.509569573287366779e+02,2.824650993855808978e-01,6.139598748741862202e-05
1.520429786044829825e+02,2.855664766740130256e-01,6.134085957517369976e-05
1.531289998802292871e+02,2.887879760261067852e-01,6.129528517216284965e-05
1.542150211559755917e+02,2.921337705307668897e-01,6.125866641945801739e-05
1.553010424317218963e+02,2.956078672013811026e-01,6.121993766626118922e-05
1.563870637074682008e+02,2.992143915849229119e-01,6.118525139336981661e-05
1.574730849832145054e+02,3.029571592421649306e-01,6.115649394535913779e-05
1.585591062589608384e+02,3.068409934299646813e-01,6.113574130039604393e-05
1.596451275347071430e+02,3.108714594446967960e-01,6.111353127856451316e-05
1.607311488104534476e+02,3.150532147889383294e-01,6.109482176564679011e-05
1.618171700861997522e+02,3.193913609040596735e-01,6.108162334024375422e-05
1.629031913619460568e+02,3.238906924575162272e-01,6.106769434103935263e-05
1.639892126376923613e+02,3.285564496617046637e-01,6.106238960617480199e-05
1.650752339134386659e+02,3.333957686239270579e-01,6.106316618233003073e-05
1.661612551891849705e+02,3.384158072950688156e-01,6.106780594812382095e-05
1.672472764649312751e+02,3.436231184301543062e-01,6.107300944751067493e-05
1.683332977406775797e+02,3.490244770748264780e-01,6.108089459259556306e-05
1.694193190164238842e+02,3.546273222555519355e-01,6.108979190336824919e-05
1.705053402921701888e+02,3.604401013373362272e-01,6.111112226861220489e-05
1.715913615679165218e+02,3.664709295341681550e-01,6.113302103376571121e-05
1.726773828436628264e+02,3.727284096860022378e-01,6.115927503242408309e-05
1.737634041194091310e+02,3.792208542415718697e-01,6.118625720305255044e-05
1.748494253951554356e+02,3.859589524246643255e-01,6.121863346247649325e-05
1.759354466709017402e+02,3.929531220203771880e-01,6.125613250068392501e-05
1.770214679466480447e+02,4.002134094728148073e-01,6.129385847174505025e-05
1.781074892223943493e+02,4.077509826373172386e-01,6.133379039243466550e-05
1.791935104981406539e+02,4.155779942580379860e-01,6.138905783131260580e-05
1.802795317738869585e+02,4.237068055568998792e-01,6.143828998746164597e-05
1.813655530496332631e+02,4.321503970857734633e-01,6.149422740242625317e-05
1.824515743253795677e+02,4.409217953323220640e-01,6.154999572517980209e-05
1.835375956011259007e+02,4.500356663381688826e-01,6.160420545572037744e-05
1.846236168768722052e+02,4.595074853213753086e-01,6.165961883080319720e-05
1.857096381526185098e+02,4.693534403076590200e-01,6.172141700194167207e-05
1.867956594283648144e+02,4.795900370184429384e-01,6.178367124388594244e-05
1.878816807041111190e+02,4.902362501429936570e-01,6.185117896972390256e-05
1.889677019798574236e+02,5.013109608928749683e-01,6.193620900949044477e-05
1.900537232556037281e+02,5.128343916116754331e-01,6.203257675058059472e-05
1.911397445313500327e+02,5.248282805237136639e-01,6.212935159169010271e-05
1.922257658070963373e+02,5.373147648200069515e-01,6.222920108181821902e-05
1.933117870828426419e+02,5.503166312170727492e-01,6.233633179676608153e-05
1.943978083585889465e+02,5.638593345613965857e-01,6.244941205758877223e-05
1.954838296343352511e+02,5.779697970745751867e-01,6.255807321517996473e-05
1.965698509100815841e+02,5.926762364956835727e-01,6.266239579456429562e-05
1.976558721858278886e+02,6.080082614863592250e-01,6.277664667200699602e-05
1.987418934615741932e+02,6.239974787540250034e-01,6.289314613420382745e-05
1.998279147373204978e+02,6.406778268090798090e-01,6.300592825799959760e-05
2.009139360130668024e+02,6.580848676544388542e-01,6.312020199337407258e-05
2.019999572888131070e+02,6.762561719393775928e-01,6.323552796512155953e-05
2.030859785645594116e+02,6.952320523258664897e-01,6.335272624124448223e-05
2.041719998403057161e+02,7.150557510864279376e-01,6.347590043195588288e-05
2.052580211160520207e+02,7.357727629529443591e-01,6.360136026485946532e-05
2.063440423917983253e+02,7.574306311360626820e-01,6.372878694058345416e-05
2.074300636675446299e+02,7.800803253986284824e-01,6.385123310454813802e-05
2.085160849432909345e+02,8.037774457015668395e-01,6.396366456776796030e-05
2.096021062190372675e+02,8.285800426635857585e-01,6.407167347487247218e-05
2.106881274947835720e+02,8.545493602431467606e-01,6.416898654034266288e-05
2.117741487705298766e+02,8.817517097897873413e-01,6.425407710594493191e-05
2.128601700462761812e+02,9.102573923200532047e-01,6.432902648392736962e-05
2.139461913220224858e+02,9.401416834063155425e-01,6.439566716608220926e-05
2.150322125977687904e+02,9.714836488046115770e-01,6.444942354384607867e-05
2.161182338735150950e+02,1.004370042892543946e+00,6.448314878427877388e-05
2.172042551492613995e+02,1.038892054295978751e+00,6.449835336390659477e-05
