#tau, F(tau), dF(tau)
1.542150211559756290e+00,6.205649987724592975e-02,8.626241835077210277e-03
1.553010424317219362e+00,6.373995831586642957e-02,8.747950231519809397e-03
1.563870637074682435e+00,6.545218743415069651e-02,8.852196502285594737e-03
1.574730849832145507e+00,6.752157323881047279e-02,8.956659114199303287e-03
1.585591062589608580e+00,7.017007107693071233e-02,9.045828149398712700e-03
1.596451275347071652e+00,7.249540126243302074e-02,9.118125408056912407e-03
1.607311488104534725e+00,7.516237785683568817e-02,9.188098861720487079e-03
1.618171700861997797e+00,7.776595355251161856e-02,9.219350763206032515e-03
1.629031913619460870e+00,8.083420723524514795e-02,9.219923390775585162e-03
1.639892126376923942e+00,8.414511902684219946e-02,9.175425198504913102e-03
1.650752339134387014e+00,8.760048772838452402e-02,9.087008885109945991e-03
1.661612551891850087e+00,9.137808724249123216e-02,8.942026240430837186e-03
1.672472764649313159e+00,9.529104278895203506e-02,8.843782004153618106e-03
1.683332977406776232e+00,9.934286192266959803e-02,8.772100016305902498e-03
1.694193190164239304e+00,1.034767722415364244e-01,8.696587584048518296e-03
1.705053402921702377e+00,1.074383698438273887e-01,8.647281771961428526e-03
1.715913615679165449e+00,1.112029906560993292e-01,8.614559120651746338e-03
1.726773828436628522e+00,1.151062432788723111e-01,8.595725672847122009e-03
1.737634041194091594e+00,1.191249231154287436e-01,8.597046233764216866e-03
1.748494253951554667e+00,1.234467930730896446e-01,8.595067793400020667e-03
1.759354466709017739e+00,1.285462264163566848e-01,8.612512386262814387e-03
1.770214679466480812e+00,1.338783258690067202e-01,8.630612037872078049e-03
1.781074892223943884e+00,1.395592281524999645e-01,8.672379172254668020e-03
1.791935104981406957e+00,1.456786936342028271e-01,8.701129508322630671e-03
1.802795317738870029e+00,1.523617286780199198e-01,8.731176767281431314e-03
1.813655530496333101e+00,1.591873836855033919e-01,8.737843534129416390e-03
1.824515743253796174e+00,1.664804105472028062e-01,8.775984021054986442e-03
1.835375956011259246e+00,1.740616370696510540e-01,8.812068686186632846e-03
1.846236168768722319e+00,1.822345426568312832e-01,8.851443310505639067e-03
1.857096381526185391e+00,1.912374161151335350e-01,8.872149747754520810e-03
1.867956594283648464e+00,2.006620914094390806e-01,8.867525361203167436e-03
1.878816807041111536e+00,2.104574916332573598e-01,8.927277035561462584e-03
1.889677019798574609e+00,2.209752484089282376e-01,8.973601512646896608e-03
1.900537232556037681e+00,2.323791522367715245e-01,8.981435671501262000e-03
1.911397445313500754e+00,2.441686561236438013e-01,8.999480513238974563e-03
1.922257658070963826e+00,2.567997246842595449e-01,9.028525610895172041e-03
1.933117870828426899e+00,2.703570719245804166e-01,9.050783228104838582e-03
1.943978083585889971e+00,2.845867947718299651e-01,9.109447252728190489e-03
1.954838296343353043e+00,2.999711322449032380e-01,9.190386861661415871e-03
1.965698509100816116e+00,3.166249532225125507e-01,9.293211346779182633e-03
1.976558721858279188e+00,3.344117085397261269e-01,9.400712841920424306e-03
1.987418934615742261e+00,3.533943841272649822e-01,9.523499887693515423e-03
1.998279147373205333e+00,3.734512932059749768e-01,9.633137838346109497e-03
2.009139360130668628e+00,3.950388527933096916e-01,9.735985400257963010e-03
2.019999572888131478e+00,4.179129565659599477e-01,9.846638064604633714e-03
2.030859785645594329e+00,4.426860526975277543e-01,9.947370296649259494e-03
2.041719998403057623e+00,4.689371039763586269e-01,1.004494025842235169e-02
2.052580211160520918e+00,4.970591591770118778e-01,1.012021459632054220e-02
2.063440423917983768e+00,5.272936484375763122e-01,1.012900659948645470e-02
2.074300636675446619e+00,5.594634019245976475e-01,1.015947939298525449e-02
2.085160849432909913e+00,5.946132628808460385e-01,1.018769774101534360e-02
2.096021062190373208e+00,6.322876107725631245e-01,1.024001452073519669e-02
2.106881274947836058e+00,6.724502693102534234e-01,1.030430858790692093e-02
2.117741487705298908e+00,7.158937557016286091e-01,1.035825053768360017e-02
2.128601700462762203e+00,7.625502573247668892e-01,1.041499675423674699e-02
2.139461913220225497e+00,8.127926559870308765e-01,1.050051139664910475e-02
2.150322125977688348e+00,8.667356453407200068e-01,1.053526300059780089e-02
2.161182338735151198e+00,9.247686103353890408e-01,1.053525442745473217e-02
2.172042551492614493e+00,9.873890824769060437e-01,1.055015686877652445e-02
