#tau, F(tau), dF(tau)
5.701611697668114154e+00,2.054837462677702176e-01,3.698377781755512409e-03
5.769488027402258190e+00,2.046294301299303731e-01,3.645604261874455052e-03
5.837364357136402226e+00,2.037705106326935800e-01,3.604186841099948045e-03
5.905240686870547151e+00,2.029597579935371043e-01,3.581826564309537660e-03
5.973117016604691187e+00,2.021423810079313599e-01,3.578183436960734928e-03
6.040993346338835224e+00,2.014571541201357896e-01,3.569505226631826313e-03
6.108869676072979260e+00,2.008747730178916668e-01,3.566142201001442063e-03
6.176746005807123296e+00,2.004018620476483714e-01,3.583868356138077398e-03
6.244622335541268221e+00,1.999756583337253812e-01,3.601678451220734472e-03
6.312498665275412257e+00,1.995182415975498280e-01,3.597149046398694355e-03
6.380374995009556294e+00,1.990364607396880037e-01,3.588328862633728775e-03
6.448251324743700330e+00,1.986014994152049407e-01,3.569435099246892531e-03
6.516127654477845255e+00,1.982715171403841570e-01,3.563256335971654032e-03
6.584003984211989291e+00,1.980635800281119463e-01,3.537003189365013622e-03
6.651880313946133327e+00,1.978380154176611339e-01,3.524753724865484737e-03
6.719756643680277364e+00,1.976653333017460712e-01,3.511185042692142357e-03
6.787632973414421400e+00,1.976158191189641977e-01,3.510648674741895930e-03
6.855509303148566325e+00,1.976653333017460712e-01,3.511185042692142357e-03
6.923385632882710361e+00,1.978380154176611339e-01,3.524753724865484737e-03
6.991261962616854397e+00,1.980635800281119463e-01,3.537003189365013622e-03
7.059138292350998434e+00,1.982715171403841570e-01,3.563256335971654032e-03
7.127014622085142470e+00,1.986014994152049407e-01,3.569435099246892531e-03
7.194890951819287395e+00,1.990364607396880037e-01,3.588328862633728775e-03
7.262767281553431431e+00,1.995182415975498280e-01,3.597149046398694355e-03
7.330643611287575467e+00,1.999756583337253812e-01,3.601678451220734472e-03
7.398519941021719504e+00,2.004018620476483714e-01,3.583868356138077398e-03
7.466396270755863540e+00,2.008747730178916668e-01,3.566142201001442063e-03
7.534272600490008465e+00,2.014571541201357896e-01,3.569505226631826313e-03
7.602148930224152501e+00,2.021423810079313599e-01,3.578183436960734928e-03
7.670025259958296537e+00,2.029597579935371043e-01,3.581826564309537660e-03
7.737901589692440574e+00,2.037705106326935800e-01,3.604186841099948045e-03
7.805777919426584610e+00,2.046294301299303731e-01,3.645604261874455052e-03
7.873654249160729535e+00,2.054837462677702176e-01,3.698377781755512409e-03
7.941530578894873571e+00,2.064504517411309137e-01,3.737424673873535139e-03
8.009406908629017607e+00,2.074743062372488289e-01,3.764090527027346127e-03
8.077283238363161644e+00,2.085446434355701650e-01,3.780471580062529785e-03
8.145159568097305680e+00,2.096554003749379891e-01,3.800540863718174928e-03
8.213035897831449716e+00,2.108639506322265156e-01,3.808709833724271878e-03
8.280912227565593753e+00,2.121879217056142630e-01,3.837058894348621598e-03
8.348788557299737789e+00,2.135807186158394655e-01,3.872944529719068215e-03
8.416664887033883602e+00,2.150107915094740807e-01,3.923931259117996451e-03
8.484541216768027638e+00,2.165185601275646798e-01,3.967742975941140199e-03
8.552417546502171675e+00,2.181672364540255538e-01,4.026938165707442431e-03
8.620293876236315711e+00,2.198079411093354640e-01,4.093521573773464643e-03
8.688170205970459747e+00,2.215260046579260456e-01,4.171914752482894229e-03
8.756046535704603784e+00,2.233475876544188388e-01,4.235000602243513788e-03
8.823922865438747820e+00,2.252050993096195997e-01,4.283081520189467237e-03
8.891799195172891856e+00,2.272121640066921966e-01,4.316741839514187142e-03
8.959675524907035893e+00,2.293026505582022312e-01,4.319287331147754830e-03
9.027551854641181706e+00,2.314814991547221312e-01,4.366806581783731420e-03
9.095428184375325742e+00,2.337529763244735048e-01,4.410064918450581212e-03
9.163304514109469778e+00,2.361806308825459833e-01,4.459203777593143646e-03
9.231180843843613815e+00,2.386839601780220421e-01,4.492161982750412889e-03
9.299057173577757851e+00,2.413011384107788537e-01,4.532958752773567565e-03
9.366933503311901887e+00,2.440319410266995892e-01,4.583732363153577606e-03
9.434809833046045924e+00,2.469038759051074561e-01,4.647220880594751281e-03
9.502686162780189960e+00,2.499061644483901445e-01,4.720376803266372774e-03
9.570562492514333996e+00,2.529623459797346596e-01,4.775185689249790422e-03
9.638438822248478033e+00,2.561091350972583003e-01,4.821851848288630574e-03
9.706315151982623846e+00,2.593916671784629591e-01,4.862692569482407468e-03
9.774191481716767882e+00,2.627713189152374729e-01,4.903185851259908926e-03
9.842067811450911918e+00,2.663518343096010765e-01,4.936887687633147517e-03
9.909944141185055955e+00,2.700707873170487550e-01,4.958379849337057887e-03
9.977820470919199991e+00,2.739419880157713538e-01,4.993007807788819169e-03
1.004569680065334403e+01,2.779944038868521483e-01,5.031649719493823912e-03
1.011357313038748806e+01,2.821812153969123771e-01,5.034441522472134743e-03
1.018144946012163210e+01,2.864669429954778135e-01,5.037516317346972181e-03
1.024932578985577614e+01,2.909252404328999120e-01,5.039691317828934834e-03
1.031720211958992017e+01,2.955541989991847251e-01,5.023116896517975521e-03
1.038507844932406599e+01,3.003844703312925080e-01,5.035979587420839725e-03
1.045295477905821002e+01,3.054857784825284472e-01,5.041497688993586829e-03
1.052083110879235406e+01,3.107525830179377890e-01,5.031853184361643333e-03
1.058870743852649809e+01,3.162633656013856820e-01,4.997125558161450917e-03
1.065658376826064213e+01,3.220327222504724141e-01,4.959873383062018797e-03
1.072446009799478617e+01,3.280257348000160667e-01,4.920672711461379460e-03
1.079233642772893020e+01,3.342081587471856796e-01,4.885839505488569733e-03
1.086021275746307424e+01,3.406746436522648525e-01,4.861255284395176769e-03
1.092808908719721828e+01,3.474594340180849339e-01,4.857217458243472293e-03
1.099596541693136231e+01,3.544704626567065087e-01,4.860274574534644183e-03
1.106384174666550813e+01,3.618046246695826307e-01,4.871262905342958055e-03
1.113171807639965216e+01,3.693813051287374027e-01,4.873847702648695900e-03
1.119959440613379620e+01,3.772887538021222897e-01,4.867556637107512026e-03
1.126747073586794023e+01,3.854261458912379146e-01,4.845872055774616896e-03
1.133534706560208427e+01,3.939067689480728607e-01,4.826617689091126234e-03
1.140322339533622831e+01,4.027426366178826211e-01,4.839926066061614116e-03
1.147109972507037234e+01,4.118678422673499040e-01,4.845794215651877054e-03
1.153897605480451638e+01,4.214106062972384215e-01,4.861517534917845357e-03
1.160685238453866042e+01,4.313891175910193887e-01,4.872897965951278332e-03
1.167472871427280445e+01,4.417388168400766535e-01,4.891726725071524409e-03
1.174260504400695027e+01,4.525146075259985912e-01,4.894411188330711690e-03
1.181048137374109430e+01,4.636962797782617773e-01,4.899655016087326072e-03
1.187835770347523834e+01,4.752663183757461773e-01,4.895578346999480621e-03
1.194623403320938237e+01,4.873649573644712185e-01,4.912352927728676037e-03
1.201411036294352641e+01,4.999242691240671221e-01,4.938337362068588761e-03
1.208198669267767045e+01,5.129790595426573230e-01,4.975596335239335088e-03
1.214986302241181448e+01,5.265798532965498824e-01,5.008626030461066359e-03
1.221773935214595852e+01,5.407793083261634992e-01,5.041263885448407124e-03
1.228561568188010256e+01,5.556154865543169175e-01,5.080859193635925072e-03
1.235349201161424659e+01,5.711437405708323922e-01,5.124373682464837890e-03
1.242136834134839241e+01,5.874087566449773812e-01,5.184756748880518795e-03
1.248924467108253644e+01,6.043717991915827925e-01,5.227537819244998211e-03
1.255712100081668048e+01,6.220219773359775273e-01,5.274698588835798237e-03
1.262499733055082451e+01,6.404091420921190769e-01,5.319601360243141931e-03
1.269287366028496855e+01,6.596011088033185699e-01,5.377825311103459106e-03
1.276074999001911259e+01,6.796505354099947604e-01,5.447658083578854095e-03
1.282862631975325662e+01,7.006127745019697928e-01,5.508309096346581182e-03
1.289650264948740066e+01,7.225093832744683420e-01,5.563880651452897917e-03
1.296437897922154470e+01,7.453675327756381641e-01,5.617912227293719515e-03
1.303225530895569051e+01,7.692019313001379199e-01,5.652119984246678670e-03
1.310013163868983455e+01,7.941569671451502721e-01,5.675250303042852704e-03
1.316800796842397858e+01,8.202662111511552778e-01,5.683163538003157406e-03
1.323588429815812262e+01,8.476574346106832136e-01,5.693056362783496978e-03
1.330376062789226665e+01,8.763303006925586836e-01,5.691943391613974411e-03
1.337163695762641069e+01,9.063138891549231690e-01,5.687931183643087953e-03
1.343951328736055473e+01,9.377944676377660826e-01,5.670308940475736990e-03
1.350738961709469876e+01,9.707215114647786969e-01,5.665071017635017400e-03
1.357526594682884280e+01,1.005268376414227838e+00,5.663969416654278388e-03
