#tau, F(tau), dF(tau)
1.092808908719721828e+01,3.417826383207575036e-01,5.218942811857793735e-04
1.099596541693136231e+01,3.487967960482082352e-01,5.221532329394395740e-04
1.106384174666550813e+01,3.560843198504000107e-01,5.224747035490181829e-04
1.113171807639965216e+01,3.636647801818863601e-01,5.228524689245437002e-04
1.119959440613379620e+01,3.715412896843335866e-01,5.231534032119430520e-04
1.126747073586794023e+01,3.797375749726776828e-01,5.235501380450299563e-04
1.133534706560208427e+01,3.882620625725176633e-01,5.241003951211457628e-04
1.140322339533622831e+01,3.971242717930035249e-01,5.249533274817970918e-04
1.147109972507037234e+01,4.063386876144308713e-01,5.257542077830954386e-04
1.153897605480451638e+01,4.159317417388810334e-01,5.263400896202883282e-04
1.160685238453866042e+01,4.259116054105506755e-01,5.267188465383460623e-04
1.167472871427280445e+01,4.362868305564316374e-01,5.269103457304839637e-04
1.174260504400695027e+01,4.470849327049115085e-01,5.275369088142637525e-04
1.181048137374109430e+01,4.583203654859365206e-01,5.284176202207968055e-04
1.187835770347523834e+01,4.700172473937892503e-01,5.293418020693321877e-04
1.194623403320938237e+01,4.821990116937246440e-01,5.302189228605803245e-04
1.201411036294352641e+01,4.948891341978953196e-01,5.313456659502372456e-04
1.208198669267767045e+01,5.081035386436250079e-01,5.323621197835221681e-04
1.214986302241181448e+01,5.218743468211035630e-01,5.331274875269055580e-04
1.221773935214595852e+01,5.362252472769868383e-01,5.342972835980800079e-04
1.228561568188010256e+01,5.511778493580857807e-01,5.354844662494495557e-04
1.235349201161424659e+01,5.667650586132815249e-01,5.368726914210984139e-04
1.242136834134839241e+01,5.830183575096011817e-01,5.383593202011689380e-04
1.248924467108253644e+01,5.999719548746682563e-01,5.396990890833843705e-04
1.255712100081668048e+01,6.176562616654081017e-01,5.411821637799092005e-04
1.262499733055082451e+01,6.361075088068722794e-01,5.427477140711764285e-04
1.269287366028496855e+01,6.553727666068275282e-01,5.442213816786051770e-04
1.276074999001911259e+01,6.754907930522792148e-01,5.458946415874011554e-04
1.282862631975325662e+01,6.965060429362714967e-01,5.473523783426452721e-04
1.289650264948740066e+01,7.184585853621365814e-01,5.488546580385305533e-04
1.296437897922154470e+01,7.414043583074226840e-01,5.503541496512069772e-04
1.303225530895569051e+01,7.653913188468758344e-01,5.518109395969702331e-04
1.310013163868983455e+01,7.904719284284090763e-01,5.531914763247027401e-04
1.316800796842397858e+01,8.167014230057190183e-01,5.546566664142662693e-04
1.323588429815812262e+01,8.441518512761000403e-01,5.559146094059277564e-04
1.330376062789226665e+01,8.728862106436130475e-01,5.570748437620141012e-04
1.337163695762641069e+01,9.029605297778808826e-01,5.579127706001116424e-04
1.343951328736055473e+01,9.344525776950048934e-01,5.585375113980439298e-04
1.350738961709469876e+01,9.674369088807972528e-01,5.590981863429819038e-04
1.357526594682884280e+01,1.001999573321767034e+00,5.593716649608102866e-04
