#tau, F(tau), dF(tau)
1.444408296742588638e+00,6.135751176150592429e-02,5.700092198917022963e-04
1.455268509500051710e+00,6.258792555234214683e-02,5.684540002424750150e-04
1.466128722257514783e+00,6.389407081666263755e-02,5.670640769981455344e-04
1.476988935014977855e+00,6.526748792497952256e-02,5.658169449457241176e-04
1.487849147772440928e+00,6.670312599376360119e-02,5.645018362788779831e-04
1.498709360529904000e+00,6.822340527856939063e-02,5.632871854622664102e-04
1.509569573287367072e+00,6.981811395213519122e-02,5.623711553440066332e-04
1.520429786044830145e+00,7.149609771953463477e-02,5.616233613846485784e-04
1.531289998802293217e+00,7.325544939028481861e-02,5.611101628361068756e-04
1.542150211559756290e+00,7.511253669810030731e-02,5.606818133656159015e-04
1.553010424317219362e+00,7.705209444345842429e-02,5.603897935188591325e-04
1.563870637074682435e+00,7.911552850995996755e-02,5.602220258587160785e-04
1.574730849832145507e+00,8.128804979954425136e-02,5.601359227419056876e-04
1.585591062589608580e+00,8.361999876897431572e-02,5.602977931742568170e-04
1.596451275347071652e+00,8.605478237161277855e-02,5.603834143345189697e-04
1.607311488104534725e+00,8.860661460625553210e-02,5.604823697814117133e-04
1.618171700861997797e+00,9.128703268616088218e-02,5.608026617176808688e-04
1.629031913619460870e+00,9.410124702588788803e-02,5.609864196786349148e-04
1.639892126376923942e+00,9.707828708916090010e-02,5.612588029056035741e-04
1.650752339134387014e+00,1.001977594614013034e-01,5.617323979019178031e-04
1.661612551891850087e+00,1.034595436640690785e-01,5.622310413163657521e-04
1.672472764649313159e+00,1.068686165790822262e-01,5.625910759376550165e-04
1.683332977406776232e+00,1.105027592575493489e-01,5.629567011130250402e-04
1.694193190164239304e+00,1.143433876186659703e-01,5.633249904980588193e-04
1.705053402921702377e+00,1.183744506173224631e-01,5.636004002241493246e-04
1.715913615679165449e+00,1.226378128578847204e-01,5.638408990736592944e-04
1.726773828436628522e+00,1.271261961457264278e-01,5.642536250779577305e-04
1.737634041194091594e+00,1.318914227233107250e-01,5.650241534760783255e-04
1.748494253951554667e+00,1.369111897331053984e-01,5.657407161810481828e-04
1.759354466709017739e+00,1.421813806270117442e-01,5.664854032695901742e-04
1.770214679466480812e+00,1.477611186177326952e-01,5.668699662511738095e-04
1.781074892223943884e+00,1.536397104947666847e-01,5.673956374874048218e-04
1.791935104981406957e+00,1.598646018852453721e-01,5.684352851065108299e-04
1.802795317738870029e+00,1.664546778180137632e-01,5.696468398844916400e-04
1.813655530496333101e+00,1.734441649115757433e-01,5.708018617784401793e-04
1.824515743253796174e+00,1.808589342456635440e-01,5.722379692777177299e-04
1.835375956011259246e+00,1.887207782885603480e-01,5.739263441625351613e-04
1.846236168768722319e+00,1.970637879969503736e-01,5.756202097917949333e-04
1.857096381526185391e+00,2.059142211685670854e-01,5.776761072617940139e-04
1.867956594283648464e+00,2.153040392761228772e-01,5.800197443725506634e-04
1.878816807041111536e+00,2.252776128640683606e-01,5.826069929160007741e-04
1.889677019798574609e+00,2.358795061333176513e-01,5.855079917616826286e-04
1.900537232556037681e+00,2.471673735439165187e-01,5.884386837952378189e-04
1.911397445313500754e+00,2.591873737181866755e-01,5.915772394021111226e-04
1.922257658070963826e+00,2.719831883802649730e-01,5.950431197063155674e-04
1.933117870828426899e+00,2.856110639207522506e-01,5.985677408868666583e-04
1.943978083585889971e+00,3.001102086226078991e-01,6.023251580568920278e-04
1.954838296343353043e+00,3.155587477603437052e-01,6.065275911878942544e-04
1.965698509100816116e+00,3.320352829387150928e-01,6.110478416803601532e-04
1.976558721858279188e+00,3.496324875956335343e-01,6.158510877631757918e-04
1.987418934615742261e+00,3.684295560288316507e-01,6.209195498866573086e-04
1.998279147373205333e+00,3.884788364526039484e-01,6.261318500226862845e-04
2.009139360130668628e+00,4.098870287092234443e-01,6.315981693747960146e-04
2.019999572888131478e+00,4.328063104681776907e-01,6.374194829909586059e-04
2.030859785645594329e+00,4.573292360660545786e-01,6.432936179417777936e-04
2.041719998403057623e+00,4.835777146341531108e-01,6.493853758362814121e-04
2.052580211160520918e+00,5.116854580647558493e-01,6.554651127838366726e-04
2.063440423917983768e+00,5.418309021899693212e-01,6.618033362770186882e-04
2.074300636675446619e+00,5.741578465322038083e-01,6.681796521403293417e-04
2.085160849432909913e+00,6.088690785620118895e-01,6.746987317783715654e-04
2.096021062190373208e+00,6.461355303176884446e-01,6.812066338413043766e-04
2.106881274947836058e+00,6.861795969625721359e-01,6.876635672343698593e-04
2.117741487705298908e+00,7.292352691017934818e-01,6.940727324471749650e-04
2.128601700462762203e+00,7.755775710638652676e-01,6.999754577691419616e-04
2.139461913220225497e+00,8.254804302715548214e-01,7.051750263051146045e-04
2.150322125977688348e+00,8.792290955904614735e-01,7.094119990442483313e-04
2.161182338735151198e+00,9.371523460472365175e-01,7.123281083555741073e-04
2.172042551492614493e+00,9.995988640544437587e-01,7.132444217177049501e-04
