#tau, F(tau), dF(tau)
8.036557440522673623e-01,5.335578738022432599e-02,1.933155082867143038e-03
8.145159568097304348e-01,5.253851754853280237e-02,1.939479466834455670e-03
8.253761695671935072e-01,5.175334040614629205e-02,1.948034596882801178e-03
8.362363823246565797e-01,5.095766838335791249e-02,1.955639982136472312e-03
8.470965950821196522e-01,5.022077981331357632e-02,1.964241848339591968e-03
8.579568078395827246e-01,4.959541412603386129e-02,1.973119677379046692e-03
8.688170205970457971e-01,4.899913267722548482e-02,1.980969618095195211e-03
8.796772333545088696e-01,4.842097868358662821e-02,1.990061633581861021e-03
8.905374461119719420e-01,4.789933511899233110e-02,2.000665308502604968e-03
9.013976588694350145e-01,4.744781350118090074e-02,2.009501363501222521e-03
9.122578716268980870e-01,4.699615900441481836e-02,2.022024042155797820e-03
9.231180843843611594e-01,4.667203334266616793e-02,2.038586293811267634e-03
9.339782971418242319e-01,4.638246325119513985e-02,2.057128480285842428e-03
9.448385098992873043e-01,4.611898118187766904e-02,2.074549877228219069e-03
9.556987226567503768e-01,4.587126306168950313e-02,2.091157603809853417e-03
9.665589354142134493e-01,4.572166521555378477e-02,2.110941789393906004e-03
9.774191481716765217e-01,4.564362847048080568e-02,2.131666700800366899e-03
9.882793609291395942e-01,4.555202708286865826e-02,2.155825904163707115e-03
9.991395736866026667e-01,4.542672152177779088e-02,2.177832880965869470e-03
1.009999786444065739e+00,4.534362665428995354e-02,2.199814170089269081e-03
1.020859999201528812e+00,4.532477333622702415e-02,2.222612479579407982e-03
1.031720211958991884e+00,4.531921584514529006e-02,2.242937893839510189e-03
1.042580424716454957e+00,4.526769863087427848e-02,2.258792106030237026e-03
1.053440637473918029e+00,4.521987812734190593e-02,2.274114822749648181e-03
1.064300850231381101e+00,4.526432809914898714e-02,2.288711812113456475e-03
1.075161062988844174e+00,4.524873844176009741e-02,2.299178740911362023e-03
1.086021275746307246e+00,4.527608397361015946e-02,2.302800665241377855e-03
1.096881488503770319e+00,4.524873844176009741e-02,2.299178740911362023e-03
1.107741701261233391e+00,4.526432809914898714e-02,2.288711812113456475e-03
1.118601914018696464e+00,4.521987812734190593e-02,2.274114822749648181e-03
1.129462126776159536e+00,4.526769863087427848e-02,2.258792106030237026e-03
1.140322339533622609e+00,4.531921584514529006e-02,2.242937893839510189e-03
1.151182552291085681e+00,4.532477333622702415e-02,2.222612479579407982e-03
1.162042765048548754e+00,4.534362665428995354e-02,2.199814170089269081e-03
1.172902977806011826e+00,4.542672152177779088e-02,2.177832880965869470e-03
1.183763190563474899e+00,4.555202708286865826e-02,2.155825904163707115e-03
1.194623403320937971e+00,4.564362847048080568e-02,2.131666700800366899e-03
1.205483616078401043e+00,4.572166521555378477e-02,2.110941789393906004e-03
1.216343828835864116e+00,4.587126306168950313e-02,2.091157603809853417e-03
1.227204041593327188e+00,4.611898118187766904e-02,2.074549877228219069e-03
1.238064254350790261e+00,4.638246325119513985e-02,2.057128480285842428e-03
1.248924467108253333e+00,4.667203334266616793e-02,2.038586293811267634e-03
1.259784679865716406e+00,4.699615900441481836e-02,2.022024042155797820e-03
1.270644892623179478e+00,4.744781350118090074e-02,2.009501363501222521e-03
1.281505105380642551e+00,4.789933511899233110e-02,2.000665308502604968e-03
1.292365318138105623e+00,4.842097868358662821e-02,1.990061633581861021e-03
1.303225530895568696e+00,4.899913267722548482e-02,1.980969618095195211e-03
1.314085743653031768e+00,4.959541412603386129e-02,1.973119677379046692e-03
1.324945956410494841e+00,5.022077981331357632e-02,1.964241848339591968e-03
1.335806169167957913e+00,5.095766838335791249e-02,1.955639982136472312e-03
1.346666381925420986e+00,5.175334040614629205e-02,1.948034596882801178e-03
1.357526594682884058e+00,5.253851754853280237e-02,1.939479466834455670e-03
1.368386807440347130e+00,5.335578738022432599e-02,1.933155082867143038e-03
1.379247020197810203e+00,5.410699646370931842e-02,1.925123112608652593e-03
1.390107232955273275e+00,5.489400294000981034e-02,1.918227268092954517e-03
1.400967445712736348e+00,5.575425800833182233e-02,1.910283939019629664e-03
1.411827658470199420e+00,5.670651767324868392e-02,1.904909223442998465e-03
1.422687871227662493e+00,5.775817471836380140e-02,1.897270831113881222e-03
1.433548083985125565e+00,5.884571135304245137e-02,1.890401328768490184e-03
1.444408296742588638e+00,5.997229981222944317e-02,1.884356456651785187e-03
1.455268509500051710e+00,6.116964378018128340e-02,1.879675053797456646e-03
1.466128722257514783e+00,6.236698112823105267e-02,1.874838137457861698e-03
1.476988935014977855e+00,6.367408707558833147e-02,1.873679359180733389e-03
1.487849147772440928e+00,6.503274467376671253e-02,1.872499215073345543e-03
1.498709360529904000e+00,6.655699504037772274e-02,1.868619645122208441e-03
1.509569573287367072e+00,6.815136410002102518e-02,1.867235381062918708e-03
1.520429786044830145e+00,6.984636343164637995e-02,1.867125063158529266e-03
1.531289998802293217e+00,7.169403152354017483e-02,1.866120801533280261e-03
1.542150211559756290e+00,7.364807849589910527e-02,1.863237667560037640e-03
1.553010424317219362e+00,7.569279304998573210e-02,1.862232839500276710e-03
1.563870637074682435e+00,7.787948887188410330e-02,1.861329986119800942e-03
1.574730849832145507e+00,8.013846017439087144e-02,1.860444919895553988e-03
1.585591062589608580e+00,8.256688367726690292e-02,1.859733049518435925e-03
1.596451275347071652e+00,8.509420854038905746e-02,1.857570739543851083e-03
1.607311488104534725e+00,8.778834657014254750e-02,1.854876344713380113e-03
1.618171700861997797e+00,9.049059690938290879e-02,1.854781811041912023e-03
1.629031913619460870e+00,9.329456398666031991e-02,1.854634133851949026e-03
1.639892126376923942e+00,9.621509614420029055e-02,1.853664032710500417e-03
1.650752339134387014e+00,9.924325446258801253e-02,1.853531424987868090e-03
1.661612551891850087e+00,1.024330167297562710e-01,1.851505473154115532e-03
1.672472764649313159e+00,1.057244936582242001e-01,1.850621958067678137e-03
1.683332977406776232e+00,1.092099989720840131e-01,1.851128478091175651e-03
1.694193190164239304e+00,1.129796201558302821e-01,1.849105270719542896e-03
1.705053402921702377e+00,1.169499849731006763e-01,1.847867701343526656e-03
1.715913615679165449e+00,1.212167281194102136e-01,1.848465388282076070e-03
1.726773828436628522e+00,1.257248957088640262e-01,1.850069047665470288e-03
1.737634041194091594e+00,1.305412113459976653e-01,1.852117434552139411e-03
1.748494253951554667e+00,1.355295349010380568e-01,1.857468286695677755e-03
1.759354466709017739e+00,1.408084955850058551e-01,1.860024600740285911e-03
1.770214679466480812e+00,1.463696236506007442e-01,1.862144496505073856e-03
1.781074892223943884e+00,1.521604258622619998e-01,1.866917618910105946e-03
1.791935104981406957e+00,1.583192250489352804e-01,1.871753307745896129e-03
1.802795317738870029e+00,1.648127520216949582e-01,1.875899498746507734e-03
1.813655530496333101e+00,1.717153291056544018e-01,1.878217531903372643e-03
1.824515743253796174e+00,1.790725711314290203e-01,1.881559138314362663e-03
1.835375956011259246e+00,1.868765129120774637e-01,1.884426460185753679e-03
1.846236168768722319e+00,1.952391969415194772e-01,1.887709526741028401e-03
1.857096381526185391e+00,2.041223343585805428e-01,1.894726187073588614e-03
1.867956594283648464e+00,2.134968795635846794e-01,1.903036403345020455e-03
1.878816807041111536e+00,2.234403526583350619e-01,1.910483677391969486e-03
1.889677019798574609e+00,2.340022904500201617e-01,1.918464914556448301e-03
1.900537232556037681e+00,2.452507397071201911e-01,1.925671516524355732e-03
1.911397445313500754e+00,2.572992531938650962e-01,1.931478787919087975e-03
1.922257658070963826e+00,2.701314575343298219e-01,1.938647883297369865e-03
1.933117870828426899e+00,2.838231035436519778e-01,1.948325260171208028e-03
1.943978083585889971e+00,2.984073855318500890e-01,1.958245719007925198e-03
1.954838296343353043e+00,3.140131860952442566e-01,1.969279750815294914e-03
1.965698509100816116e+00,3.307273722032062491e-01,1.983024824166828431e-03
1.976558721858279188e+00,3.484716566194193677e-01,1.998263816727119217e-03
1.987418934615742261e+00,3.674376864938976306e-01,2.010765676417147416e-03
1.998279147373205333e+00,3.877025829660763478e-01,2.022308594238853442e-03
2.009139360130668628e+00,4.093737521715427596e-01,2.035254143825749717e-03
2.019999572888131478e+00,4.325120188157761669e-01,2.049339599403473752e-03
2.030859785645594329e+00,4.571767927857794400e-01,2.064974563003055871e-03
2.041719998403057623e+00,4.835803036588654513e-01,2.080090042081261369e-03
2.052580211160520918e+00,5.118232919409719806e-01,2.095121339651896588e-03
2.063440423917983768e+00,5.421217046589922317e-01,2.107753645718092247e-03
2.074300636675446619e+00,5.745460187358774062e-01,2.119424251116163414e-03
2.085160849432909913e+00,6.094013309247451327e-01,2.133872413842929309e-03
2.096021062190373208e+00,6.468285451859282498e-01,2.150068179985892714e-03
2.106881274947836058e+00,6.870032348650280118e-01,2.167953617036408754e-03
2.117741487705298908e+00,7.301799289307994156e-01,2.184406619026522164e-03
2.128601700462762203e+00,7.766480076468430527e-01,2.200687695329728907e-03
2.139461913220225497e+00,8.266923470334993640e-01,2.216235251247629465e-03
2.150322125977688348e+00,8.804952125295852916e-01,2.226790700779465466e-03
2.161182338735151198e+00,9.384632890783073389e-01,2.233908014823260402e-03
2.172042551492614493e+00,1.000940034437211468e+00,2.235433215731927759e-03
