#tau, F(tau), dF(tau)
7.819353185373410042e+01,2.543810819124194267e-01,5.142639451596259584e-04
7.927955312948041922e+01,2.524887584634409321e-01,5.153091525322329742e-04
8.036557440522672380e+01,2.506813237208919687e-01,5.162076477991946839e-04
8.145159568097302838e+01,2.489520713004808317e-01,5.169926504970496443e-04
8.253761695671933296e+01,2.473018996651749346e-01,5.181423669675927881e-04
8.362363823246563754e+01,2.457326378288718915e-01,5.192323367885983169e-04
8.470965950821194212e+01,2.442438365600881900e-01,5.201693757234505206e-04
8.579568078395826092e+01,2.428321907986225603e-01,5.210231443481196274e-04
8.688170205970456550e+01,2.414968823014154442e-01,5.216993221830200974e-04
8.796772333545087008e+01,2.402340605128929218e-01,5.220620677087238308e-04
8.905374461119717466e+01,2.390422333427694168e-01,5.223110167426152362e-04
9.013976588694347925e+01,2.379184968303831027e-01,5.226135260334783920e-04
9.122578716268978383e+01,2.368660276840825751e-01,5.229943039924035567e-04
9.231180843843610262e+01,2.358851307395178065e-01,5.233749151239929214e-04
9.339782971418240720e+01,2.349747310499238906e-01,5.235731925873129012e-04
9.448385098992871178e+01,2.341330637773294809e-01,5.237997308829475110e-04
9.556987226567501637e+01,2.333595834263616220e-01,5.236405321096414180e-04
9.665589354142132095e+01,2.326511132886714128e-01,5.235373027957526898e-04
9.774191481716762553e+01,2.320059206142507935e-01,5.233007693232746621e-04
9.882793609291394432e+01,2.314199302317835605e-01,5.233920262795230651e-04
9.991395736866024890e+01,2.309007790764916190e-01,5.234960937973603175e-04
1.009999786444065535e+02,2.304448091205799631e-01,5.237452767723123652e-04
1.020859999201528581e+02,2.300508170654312068e-01,5.240552818401620445e-04
1.031720211958991626e+02,2.297169899411294902e-01,5.240058480049086115e-04
1.042580424716454672e+02,2.294427341203569837e-01,5.237995739209527855e-04
1.053440637473917860e+02,2.292337131286039664e-01,5.237081658733894673e-04
1.064300850231380906e+02,2.290849372876057333e-01,5.238934743146949355e-04
1.075161062988843952e+02,2.289964547293068531e-01,5.240176421992954721e-04
1.086021275746306998e+02,2.289656342407317413e-01,5.241234241317205582e-04
1.096881488503770044e+02,2.289964547293068531e-01,5.240176421992954721e-04
1.107741701261233231e+02,2.290849372876057333e-01,5.238934743146949355e-04
1.118601914018696277e+02,2.292337131286039664e-01,5.237081658733894673e-04
1.129462126776159323e+02,2.294427341203569837e-01,5.237995739209527855e-04
1.140322339533622369e+02,2.297169899411294902e-01,5.240058480049086115e-04
1.151182552291085415e+02,2.300508170654312068e-01,5.240552818401620445e-04
1.162042765048548461e+02,2.304448091205799631e-01,5.237452767723123652e-04
1.172902977806011648e+02,2.309007790764916190e-01,5.234960937973603175e-04
1.183763190563474694e+02,2.314199302317835605e-01,5.233920262795230651e-04
1.194623403320937740e+02,2.320059206142507935e-01,5.233007693232746621e-04
1.205483616078400786e+02,2.326511132886714128e-01,5.235373027957526898e-04
1.216343828835863832e+02,2.333595834263616220e-01,5.236405321096414180e-04
1.227204041593326878e+02,2.341330637773294809e-01,5.237997308829475110e-04
1.238064254350790065e+02,2.349747310499238906e-01,5.235731925873129012e-04
1.248924467108253111e+02,2.358851307395178065e-01,5.233749151239929214e-04
1.259784679865716157e+02,2.368660276840825751e-01,5.229943039924035567e-04
1.270644892623179203e+02,2.379184968303831027e-01,5.226135260334783920e-04
1.281505105380642249e+02,2.390422333427694168e-01,5.223110167426152362e-04
1.292365318138105295e+02,2.402340605128929218e-01,5.220620677087238308e-04
1.303225530895568340e+02,2.414968823014154442e-01,5.216993221830200974e-04
1.314085743653031386e+02,2.428321907986225603e-01,5.210231443481196274e-04
1.324945956410494432e+02,2.442438365600881900e-01,5.201693757234505206e-04
1.335806169167957762e+02,2.457326378288718915e-01,5.192323367885983169e-04
1.346666381925420808e+02,2.473018996651749346e-01,5.181423669675927881e-04
1.357526594682883854e+02,2.489520713004808317e-01,5.169926504970496443e-04
1.368386807440346900e+02,2.506813237208919687e-01,5.162076477991946839e-04
1.379247020197809945e+02,2.524887584634409321e-01,5.153091525322329742e-04
1.390107232955272991e+02,2.543810819124194267e-01,5.142639451596259584e-04
1.400967445712736037e+02,2.563569463733766929e-01,5.134981146763028864e-04
1.411827658470199083e+02,2.584232026264381421e-01,5.125069637977785943e-04
1.422687871227662129e+02,2.605816796855018880e-01,5.114908428379317954e-04
1.433548083985125174e+02,2.628296982056474995e-01,5.106062323278369106e-04
1.444408296742588220e+02,2.651694562123484422e-01,5.098013064260852913e-04
1.455268509500051550e+02,2.676142060343725260e-01,5.088243432305340069e-04
1.466128722257514596e+02,2.701621667897668444e-01,5.077751381417612911e-04
1.476988935014977642e+02,2.728095039669385935e-01,5.069931712387849409e-04
1.487849147772440688e+02,2.755603729571116656e-01,5.058526828269631521e-04
1.498709360529903734e+02,2.784202287140163379e-01,5.049067855095143746e-04
1.509569573287366779e+02,2.813945422353643089e-01,5.036938670987222951e-04
1.520429786044829825e+02,2.844828001137454376e-01,5.027078890154926477e-04
1.531289998802292871e+02,2.876910669741890025e-01,5.010532854627982582e-04
1.542150211559755917e+02,2.910197760041975945e-01,4.991825434339773214e-04
1.553010424317218963e+02,2.944792916158581186e-01,4.975479403054656373e-04
1.563870637074682008e+02,2.980745393115089570e-01,4.959450674634395886e-04
1.574730849832145054e+02,3.018061127184683001e-01,4.946105370876741764e-04
1.585591062589608384e+02,3.056742364524779321e-01,4.934899605581551021e-04
1.596451275347071430e+02,3.096931254811990941e-01,4.923963317570858667e-04
1.607311488104534476e+02,3.138618813416645392e-01,4.912634211350671697e-04
1.618171700861997522e+02,3.181868895385345786e-01,4.902867678727437306e-04
1.629031913619460568e+02,3.226791081112145854e-01,4.892009917348077389e-04
1.639892126376923613e+02,3.273411682726799499e-01,4.880547881221893361e-04
1.650752339134386659e+02,3.321745781571971978e-01,4.870607256980223881e-04
1.661612551891849705e+02,3.371880015148084886e-01,4.857705585564019829e-04
1.672472764649312751e+02,3.423880484659161394e-01,4.845114532255886475e-04
1.683332977406775797e+02,3.477843774874186389e-01,4.835629926163411622e-04
1.694193190164238842e+02,3.533826681487883259e-01,4.825479818691586235e-04
1.705053402921701888e+02,3.591897872741320330e-01,4.815918744432907983e-04
1.715913615679165218e+02,3.652126819074652531e-01,4.810402213341731731e-04
1.726773828436628264e+02,3.714603366784606786e-01,4.807106052794158594e-04
1.737634041194091310e+02,3.779414313811423343e-01,4.802175276437232695e-04
1.748494253951554356e+02,3.846662341637078208e-01,4.800491932602826933e-04
1.759354466709017402e+02,3.916501632924355158e-01,4.797515312026799823e-04
1.770214679466480447e+02,3.988968286631763838e-01,4.795349034698818545e-04
1.781074892223943493e+02,4.064230283246227371e-01,4.794499277745051268e-04
1.791935104981406539e+02,4.142397042721978617e-01,4.791766753945976109e-04
1.802795317738869585e+02,4.223632374110737886e-01,4.788666362003406109e-04
1.813655530496332631e+02,4.308016336880488573e-01,4.785336274415451252e-04
1.824515743253795677e+02,4.395679368601300707e-01,4.780453532603548008e-04
1.835375956011259007e+02,4.486816884968565788e-01,4.773295506637402702e-04
1.846236168768722052e+02,4.581551141121769088e-01,4.764928871725456773e-04
1.857096381526185098e+02,4.680065198890500100e-01,4.761012340719232897e-04
1.867956594283648144e+02,4.782510032141230050e-01,4.755651497722053304e-04
1.878816807041111190e+02,4.889044315851576727e-01,4.752576118788162576e-04
1.889677019798574236e+02,4.999869081110475677e-01,4.749900579933872234e-04
1.900537232556037281e+02,5.115150222687256942e-01,4.749359997966817563e-04
1.911397445313500327e+02,5.235139470652570015e-01,4.752221942674183662e-04
1.922257658070963373e+02,5.360079249567791804e-01,4.754102449223488987e-04
1.933117870828426419e+02,5.490166419086638383e-01,4.755188055958644547e-04
1.943978083585889465e+02,5.625638430136192802e-01,4.758777998962159255e-04
1.954838296343352511e+02,5.766749579824166361e-01,4.763792774510751632e-04
1.965698509100815841e+02,5.913795719170509280e-01,4.766893123096074044e-04
1.976558721858278886e+02,6.067098048686037082e-01,4.769143683103480892e-04
1.987418934615741932e+02,6.226984828233451674e-01,4.773740987022246436e-04
1.998279147373204978e+02,6.393807100129270671e-01,4.780448546523317671e-04
2.009139360130668024e+02,6.567917992407604766e-01,4.793608453671030522e-04
2.019999572888131070e+02,6.749648171528388474e-01,4.804176421074436774e-04
2.030859785645594116e+02,6.939415101891793780e-01,4.816563061821093001e-04
2.041719998403057161e+02,7.137651008361030058e-01,4.834264405219008747e-04
2.052580211160520207e+02,7.344859190637601509e-01,4.847431559308343699e-04
2.063440423917983253e+02,7.561446203214224893e-01,4.857958657382974773e-04
2.074300636675446299e+02,7.787956418385199031e-01,4.867397734333062543e-04
2.085160849432909345e+02,8.024968382125539090e-01,4.876118072269216902e-04
2.096021062190372675e+02,8.273016038141548512e-01,4.888978287408608401e-04
2.106881274947835720e+02,8.532723176436241008e-01,4.896799865984234265e-04
2.117741487705298766e+02,8.804726261758071271e-01,4.903370381916202000e-04
2.128601700462761812e+02,9.089750321633697228e-01,4.910672398651637349e-04
2.139461913220224858e+02,9.388611192525408988e-01,4.916310614525680467e-04
2.150322125977687904e+02,9.702048341543251242e-01,4.921659794420101637e-04
2.161182338735150950e+02,1.003093857227945307e+00,4.921384664938932476e-04
2.172042551492613995e+02,1.037615852788639659e+00,4.919181882028290150e-04
