#tau, F(tau), dF(tau)
1.466128722257514561e+01,2.798487751982741689e-01,1.818607349386123790e-04
1.493279254151172175e+01,2.759864061135165469e-01,1.819299928262092380e-04
1.520429786044829790e+01,2.722659826572043640e-01,1.819961218048861613e-04
1.547580317938487582e+01,2.686821048078198992e-01,1.821013952623391590e-04
1.574730849832145196e+01,2.652340829878788719e-01,1.822400958588655129e-04
1.601881381725802811e+01,2.619161215273859700e-01,1.824007538817583047e-04
1.629031913619460425e+01,2.587234905180596511e-01,1.825907565392063340e-04
1.656182445513118040e+01,2.556494807798739832e-01,1.828199241729192351e-04
1.683332977406776010e+01,2.526930076483342447e-01,1.830319273297664729e-04
1.710483509300433624e+01,2.498518090584880280e-01,1.832996821915833013e-04
1.737634041194091239e+01,2.471232279519567365e-01,1.836140165761098093e-04
1.764784573087748853e+01,2.445010616873143083e-01,1.839187595657370861e-04
1.791935104981406468e+01,2.419828069551017147e-01,1.842214029441333924e-04
1.819085636875064438e+01,2.395659868349077348e-01,1.845570416099927291e-04
1.846236168768722052e+01,2.372487779562098276e-01,1.848774208297946893e-04
1.873386700662379667e+01,2.350252389478177106e-01,1.852198500974635089e-04
1.900537232556037281e+01,2.328968852145132939e-01,1.855981248638728025e-04
1.927687764449694896e+01,2.308601095988203344e-01,1.859566288058487596e-04
1.954838296343352511e+01,2.289131671487206476e-01,1.863380291255004907e-04
1.981988828237010480e+01,2.270527530577851616e-01,1.867366590067876528e-04
2.009139360130668095e+01,2.252761069573400998e-01,1.871383767041789143e-04
2.036289892024325709e+01,2.235799311528976208e-01,1.875054505259283327e-04
2.063440423917983324e+01,2.219616404541072674e-01,1.878947683127385720e-04
2.090590955811640939e+01,2.204212628408380725e-01,1.883179183914362434e-04
2.117741487705298553e+01,2.189585637126344186e-01,1.887583024255584706e-04
2.144892019598956523e+01,2.175719946316230224e-01,1.892320352892381456e-04
2.172042551492614137e+01,2.162612197457727259e-01,1.897111147888109572e-04
2.199193083386271752e+01,2.150222704051606426e-01,1.901962152786968938e-04
2.226343615279929367e+01,2.138536443995273095e-01,1.907208251540821510e-04
2.253494147173586981e+01,2.127554192115889420e-01,1.912440299804217645e-04
2.280644679067244596e+01,2.117256420522271587e-01,1.917353975842620961e-04
2.307795210960902565e+01,2.107619645774231609e-01,1.922217015317287468e-04
2.334945742854560180e+01,2.098655871142839358e-01,1.926987148819493093e-04
2.362096274748217795e+01,2.090344558092709359e-01,1.932031019698823263e-04
2.389246806641875409e+01,2.082679018592491771e-01,1.937390408220346187e-04
2.416397338535533024e+01,2.075661005361191802e-01,1.942402238270541238e-04
2.443547870429190638e+01,2.069278259659363406e-01,1.947708281032448649e-04
2.470698402322848608e+01,2.063520634806711440e-01,1.953013197214385798e-04
2.497848934216506223e+01,2.058394427677881500e-01,1.958272063592709871e-04
2.524999466110163837e+01,2.053886282797331153e-01,1.963646128620998878e-04
2.552149998003821452e+01,2.050005282861651068e-01,1.968892790593495807e-04
2.579300529897479066e+01,2.046716225637211783e-01,1.973485688437748948e-04
2.606451061791136681e+01,2.044032765113872052e-01,1.977422630553226062e-04
2.633601593684794651e+01,2.041931711686892914e-01,1.981065874852576294e-04
2.660752125578452265e+01,2.040416189931152646e-01,1.983703873301806376e-04
2.687902657472109880e+01,2.039508146733390592e-01,1.985409295737183540e-04
2.715053189365767494e+01,2.039210235970328189e-01,1.985868121879408700e-04
2.742203721259425109e+01,2.039508146733390592e-01,1.985409295737183540e-04
2.769354253153083079e+01,2.040416189931152646e-01,1.983703873301806376e-04
2.796504785046740693e+01,2.041931711686892914e-01,1.981065874852576294e-04
2.823655316940398308e+01,2.044032765113872052e-01,1.977422630553226062e-04
2.850805848834055922e+01,2.046716225637211783e-01,1.973485688437748948e-04
2.877956380727713537e+01,2.050005282861651068e-01,1.968892790593495807e-04
2.905106912621371151e+01,2.053886282797331153e-01,1.963646128620998878e-04
2.932257444515029121e+01,2.058394427677881500e-01,1.958272063592709871e-04
2.959407976408686736e+01,2.063520634806711440e-01,1.953013197214385798e-04
2.986558508302344350e+01,2.069278259659363406e-01,1.947708281032448649e-04
3.013709040196001965e+01,2.075661005361191802e-01,1.942402238270541238e-04
3.040859572089659579e+01,2.082679018592491771e-01,1.937390408220346187e-04
3.068010103983317194e+01,2.090344558092709359e-01,1.932031019698823263e-04
3.095160635876975164e+01,2.098655871142839358e-01,1.926987148819493093e-04
3.122311167770632778e+01,2.107619645774231609e-01,1.922217015317287468e-04
3.149461699664290393e+01,2.117256420522271587e-01,1.917353975842620961e-04
3.176612231557948007e+01,2.127554192115889420e-01,1.912440299804217645e-04
3.203762763451605622e+01,2.138536443995273095e-01,1.907208251540821510e-04
3.230913295345263236e+01,2.150222704051606426e-01,1.901962152786968938e-04
3.258063827238920851e+01,2.162612197457727259e-01,1.897111147888109572e-04
3.285214359132578466e+01,2.175719946316230224e-01,1.892320352892381456e-04
3.312364891026236080e+01,2.189585637126344186e-01,1.887583024255584706e-04
3.339515422919894405e+01,2.204212628408380725e-01,1.883179183914362434e-04
3.366665954813552020e+01,2.219616404541072674e-01,1.878947683127385720e-04
3.393816486707209634e+01,2.235799311528976208e-01,1.875054505259283327e-04
3.420967018600867249e+01,2.252761069573400998e-01,1.871383767041789143e-04
3.448117550494524863e+01,2.270527530577851616e-01,1.867366590067876528e-04
3.475268082388182478e+01,2.289131671487206476e-01,1.863380291255004907e-04
3.502418614281840092e+01,2.308601095988203344e-01,1.859566288058487596e-04
3.529569146175497707e+01,2.328968852145132939e-01,1.855981248638728025e-04
3.556719678069155322e+01,2.350252389478177106e-01,1.852198500974635089e-04
3.583870209962812936e+01,2.372487779562098276e-01,1.848774208297946893e-04
3.611020741856470551e+01,2.395659868349077348e-01,1.845570416099927291e-04
3.638171273750128876e+01,2.419828069551017147e-01,1.842214029441333924e-04
3.665321805643786490e+01,2.445010616873143083e-01,1.839187595657370861e-04
3.692472337537444105e+01,2.471232279519567365e-01,1.836140165761098093e-04
3.719622869431101719e+01,2.498518090584880280e-01,1.832996821915833013e-04
3.746773401324759334e+01,2.526930076483342447e-01,1.830319273297664729e-04
3.773923933218416948e+01,2.556494807798739832e-01,1.828199241729192351e-04
3.801074465112074563e+01,2.587234905180596511e-01,1.825907565392063340e-04
3.828224997005732178e+01,2.619161215273859700e-01,1.824007538817583047e-04
3.855375528899389792e+01,2.652340829878788719e-01,1.822400958588655129e-04
3.882526060793047407e+01,2.686821048078198992e-01,1.821013952623391590e-04
3.909676592686705021e+01,2.722659826572043640e-01,1.819961218048861613e-04
3.936827124580362636e+01,2.759864061135165469e-01,1.819299928262092380e-04
3.963977656474020961e+01,2.798487751982741689e-01,1.818607349386123790e-04
3.991128188367678575e+01,2.838588628419728699e-01,1.818112017978906108e-04
4.018278720261336190e+01,2.880216058542169333e-01,1.817653277461426359e-04
4.045429252154993804e+01,2.923443013666343626e-01,1.817327081169295823e-04
4.072579784048651419e+01,2.968329904111619011e-01,1.817009151882025908e-04
4.099730315942309034e+01,3.014910407723319086e-01,1.817059583918241767e-04
4.126880847835966648e+01,3.063256340127399335e-01,1.817308518965044396e-04
4.154031379729624263e+01,3.113450998990501262e-01,1.817858674961767896e-04
4.181181911623281877e+01,3.165518053037589263e-01,1.818468527971157413e-04
4.208332443516939492e+01,3.219550213898537128e-01,1.818928621136690405e-04
4.235482975410597106e+01,3.275632716307995684e-01,1.819666292405243088e-04
4.262633507304254721e+01,3.333838347233253341e-01,1.820727202299645634e-04
4.289784039197913046e+01,3.394255752333001364e-01,1.821725029052704095e-04
4.316934571091570660e+01,3.457004641473179207e-01,1.823073261571703241e-04
4.344085102985228275e+01,3.522130803385045139e-01,1.824653686030457188e-04
4.371235634878885890e+01,3.589742255342984190e-01,1.826520303281527755e-04
4.398386166772543504e+01,3.659945374196109102e-01,1.828402282114862797e-04
4.425536698666201119e+01,3.732842255592627723e-01,1.830401793399461419e-04
4.452687230559858733e+01,3.808576854564897918e-01,1.832508836735282406e-04
4.479837762453516348e+01,3.887244093059022410e-01,1.834913984298749035e-04
4.506988294347173962e+01,3.968981953948972352e-01,1.837490385634021515e-04
4.534138826240831577e+01,4.053916866948579223e-01,1.840155350295768957e-04
4.561289358134489191e+01,4.142212365513623928e-01,1.842940263663471153e-04
4.588439890028147516e+01,4.234004178220095449e-01,1.845595892691303912e-04
4.615590421921805131e+01,4.329460193651473165e-01,1.848266322723239835e-04
4.642740953815462746e+01,4.428728358884603811e-01,1.850803848311923948e-04
4.669891485709120360e+01,4.531979921959028990e-01,1.853688044101182866e-04
4.697042017602777975e+01,4.639406053705406041e-01,1.857010604913351156e-04
4.724192549496435589e+01,4.751179115743480175e-01,1.860635373067647924e-04
4.751343081390093204e+01,4.867543852402560489e-01,1.864558181077571603e-04
4.778493613283750818e+01,4.988657886741614811e-01,1.868728567113711245e-04
4.805644145177408433e+01,5.114754059947578257e-01,1.872674635522841445e-04
4.832794677071066047e+01,5.246065100913582802e-01,1.876827218691618545e-04
4.859945208964723662e+01,5.382877798637928368e-01,1.881195259802419652e-04
4.887095740858381276e+01,5.525446723157168005e-01,1.885854044679862146e-04
4.914246272752039602e+01,5.674051401804072192e-01,1.890813341483532075e-04
4.941396804645697216e+01,5.828969780440496073e-01,1.896334784593404848e-04
4.968547336539354831e+01,5.990545103770948954e-01,1.901741954941413412e-04
4.995697868433012445e+01,6.159105054451210481e-01,1.907315255637226424e-04
5.022848400326670060e+01,6.334980075692973056e-01,1.912518909335411102e-04
5.049998932220327674e+01,6.518562540736684285e-01,1.917954735141272436e-04
5.077149464113985289e+01,6.710264240291685667e-01,1.923582476322360910e-04
5.104299996007642903e+01,6.910445066617784127e-01,1.929122569646811404e-04
5.131450527901300518e+01,7.119592833324579484e-01,1.934529475078631481e-04
5.158601059794958132e+01,7.338131168759134404e-01,1.939965654749115965e-04
5.185751591688615747e+01,7.566559527654566075e-01,1.945227227907672120e-04
5.212902123582273362e+01,7.805448746167346075e-01,1.950168570998959440e-04
5.240052655475931687e+01,8.055322253756129758e-01,1.954900862198860351e-04
5.267203187369589301e+01,8.316755696494919636e-01,1.959247645783855380e-04
5.294353719263246916e+01,8.590365717051308136e-01,1.963245195453526483e-04
5.321504251156904530e+01,8.876834097852570604e-01,1.967277690833382222e-04
5.348654783050562145e+01,9.176859091082846254e-01,1.970857152554118656e-04
5.375805314944219759e+01,9.491207962821980315e-01,1.973679792792252250e-04
5.402955846837877374e+01,9.820683520136370692e-01,1.975598774220199249e-04
5.430106378731534988e+01,1.016611876776585266e+00,1.976357838746375505e-04
