#tau, F(tau), dF(tau)
1.324945956410494841e+00,1.993130761638772508e-01,2.811707524396344152e-02
1.335806169167957913e+00,2.014268342270694179e-01,2.822394720612441191e-02
1.346666381925420986e+00,2.034176396585921920e-01,2.820065562912241544e-02
1.357526594682884058e+00,2.057758926065849092e-01,2.817496512393638172e-02
1.368386807440347130e+00,2.077577974575769981e-01,2.809606419031648872e-02
1.379247020197810203e+00,2.100764025038609206e-01,2.786799684898062096e-02
1.390107232955273275e+00,2.121818517804406334e-01,2.769942864574292951e-02
1.400967445712736348e+00,2.141861111694420283e-01,2.751024319533145607e-02
1.411827658470199420e+00,2.162699206423445430e-01,2.726481196413915731e-02
1.422687871227662493e+00,2.183260417959227428e-01,2.703695764190566786e-02
1.433548083985125565e+00,2.203963346957319991e-01,2.679466475132973036e-02
1.444408296742588638e+00,2.226160544144962505e-01,2.661236231658492893e-02
1.455268509500051710e+00,2.250530342801399797e-01,2.658907170037022247e-02
1.466128722257514783e+00,2.275109491419942676e-01,2.663639246830647872e-02
1.476988935014977855e+00,2.305148920167000570e-01,2.656732988691331079e-02
1.487849147772440928e+00,2.336315078718135818e-01,2.656310707308055796e-02
1.498709360529904000e+00,2.369831254736737836e-01,2.652668066416985493e-02
1.509569573287367072e+00,2.401255450708339179e-01,2.650008701424935720e-02
1.520429786044830145e+00,2.433368891875432594e-01,2.644275707444081538e-02
1.531289998802293217e+00,2.462753750732583624e-01,2.635090563333898628e-02
1.542150211559756290e+00,2.494495591135308388e-01,2.630800098716233604e-02
1.553010424317219362e+00,2.525836233441701162e-01,2.637803175739158665e-02
1.563870637074682435e+00,2.556984447274025518e-01,2.630872121862197141e-02
1.574730849832145507e+00,2.590719525953981139e-01,2.611178248199814630e-02
1.585591062589608580e+00,2.626244723966317252e-01,2.590487485363878947e-02
1.596451275347071652e+00,2.663220237061189044e-01,2.595515003611990196e-02
1.607311488104534725e+00,2.702534137918526924e-01,2.586417431425380373e-02
1.618171700861997797e+00,2.741828185044412614e-01,2.582537156101044271e-02
1.629031913619460870e+00,2.785426597509501612e-01,2.576655628946765766e-02
1.639892126376923942e+00,2.832245743379066538e-01,2.579177277807637517e-02
1.650752339134387014e+00,2.877877636107828430e-01,2.586979646225091856e-02
1.661612551891850087e+00,2.922786089406697596e-01,2.586486062254713530e-02
1.672472764649313159e+00,2.970984687809617442e-01,2.593539505867772585e-02
1.683332977406776232e+00,3.018526891306547166e-01,2.607833654249222533e-02
1.694193190164239304e+00,3.069842830989383264e-01,2.624697322743285710e-02
1.705053402921702377e+00,3.122897499384342801e-01,2.640075033017625500e-02
1.715913615679165449e+00,3.180651240571863436e-01,2.657584128561779613e-02
1.726773828436628522e+00,3.242101364753136039e-01,2.667208168253567754e-02
1.737634041194091594e+00,3.300961416945541460e-01,2.672351634281435948e-02
1.748494253951554667e+00,3.361965290332186718e-01,2.682765986512415657e-02
1.759354466709017739e+00,3.425900490807149423e-01,2.700729240175944387e-02
1.770214679466480812e+00,3.492106194555113508e-01,2.706596704619940175e-02
1.781074892223943884e+00,3.559939446119071982e-01,2.716673358471360239e-02
1.791935104981406957e+00,3.633021718836799696e-01,2.724871441077425863e-02
1.802795317738870029e+00,3.707790795122853922e-01,2.731562690995745918e-02
1.813655530496333101e+00,3.784088532370172286e-01,2.751166700035738433e-02
1.824515743253796174e+00,3.867217404086431554e-01,2.771628593098370702e-02
1.835375956011259246e+00,3.957836095992791625e-01,2.793889493546933972e-02
1.846236168768722319e+00,4.052224782420283389e-01,2.819260669656075899e-02
1.857096381526185391e+00,4.150912030788555529e-01,2.845793175698095243e-02
1.867956594283648464e+00,4.250417405613642341e-01,2.862909973810952996e-02
1.878816807041111536e+00,4.355589493558036929e-01,2.889073088151853860e-02
1.889677019798574609e+00,4.464123734563246182e-01,2.917919684432378896e-02
1.900537232556037681e+00,4.573900360994290759e-01,2.946252459576722063e-02
1.911397445313500754e+00,4.688296034408043211e-01,2.979320339998350886e-02
1.922257658070963826e+00,4.808068251019889661e-01,3.008369103218049706e-02
1.933117870828426899e+00,4.932954330690622613e-01,3.036148242556852353e-02
1.943978083585889971e+00,5.061595056420868932e-01,3.065161423414275790e-02
1.954838296343353043e+00,5.198029135350903385e-01,3.104382262519269492e-02
1.965698509100816116e+00,5.340774410067369304e-01,3.143100866028211010e-02
1.976558721858279188e+00,5.486584795477930099e-01,3.187210209209716955e-02
1.987418934615742261e+00,5.640107591952365773e-01,3.223129065576043478e-02
1.998279147373205333e+00,5.797669095567081765e-01,3.257290198846225782e-02
2.009139360130668628e+00,5.961531104497443945e-01,3.286286312621952699e-02
2.019999572888131478e+00,6.130962848705020507e-01,3.313864168142748035e-02
2.030859785645594329e+00,6.309563962422993777e-01,3.348453271261998820e-02
2.041719998403057623e+00,6.497542909831605096e-01,3.376432980807758666e-02
2.052580211160520918e+00,6.697059929633794040e-01,3.397443103947475618e-02
2.063440423917983768e+00,6.903820506995576034e-01,3.403390667780578638e-02
2.074300636675446619e+00,7.118774566606405063e-01,3.417641444752509555e-02
2.085160849432909913e+00,7.347404029162077910e-01,3.442635252809295859e-02
2.096021062190373208e+00,7.585623607613906083e-01,3.470318164237416736e-02
2.106881274947836058e+00,7.838828171681323509e-01,3.507714238735939322e-02
2.117741487705298908e+00,8.107644641115169248e-01,3.543814256505958132e-02
2.128601700462762203e+00,8.390030372391096281e-01,3.572416422223279736e-02
2.139461913220225497e+00,8.685666178595767839e-01,3.596842474912446269e-02
2.150322125977688348e+00,8.999691885359971666e-01,3.595685971897381872e-02
2.161182338735151198e+00,9.329149286697426824e-01,3.597752569468950362e-02
2.172042551492614493e+00,9.674447674918054130e-01,3.600153182621226161e-02
